rt_ref_link_id,rt_ref_link_id_old,lang,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index,orig_lang_abbrev_raw,lang_map_status
1035.0,,,42482,pok,,,23256,gnit,,"Niß, Lausei",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,647.0,aisl. norw. dial.,conflict
1035.0,,,42545,pok,,,23319,gissa,,"raten, vermuten",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,648.0,schwed. norw. ,conflict
1035.0,,,42550,pok,,,23324,biginnan,,"in-cipere, beginnen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,648.0,as. ahd. ,conflict
1035.0,,,42570,pok,,,23344,gang,,Gang,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,650.0,ags. ahd.,conflict
1039.0,,,42610,pok,,,23384,garpa,,"lärmen, prahlen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,651.0,schwed. norw. ,conflict
1041.0,,,42631,pok,,,23405,grǟtsə,,"weinen, jammern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,651.0,nhd. alem.,conflict
1046.0,,,42679,pok,,,23453,grána ,,Zweig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,653.0,bg. skr. ,conflict
1050.0,,,42790,pok,,,23564,grīs,,grau,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,656.0,afries. as. ahd. mhd.,conflict
1050.0,,,42794,pok,,,23568,grīs,,"Ferkel, Schwein",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,656.0,schwed. dän.,conflict
1050.0,,,42796,pok,,,23570,gry,,(vom Tage) grauen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,656.0,aschwed. dän.,conflict
1058.0,,,42943,pok,,,23717,garst,,"verdorben, ranzig",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,662.0,mhd. mnd. ,conflict
1058.0,,,42944,pok,,,23718,garstig,,"verdorben, ranzig",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,662.0,nhd. nl. ,conflict
1059.0,,,42992,pok,,,23766,herna,,saxa,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,664.0,mars. sabin.,conflict
1061.0,,,43020,pok,,,23794,χείλιοι,,Tausend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,667.0,gr. ion.,conflict
1071.0,,,43220,pok,,,23994,gъbežь,,Biegung,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,673.0,russ. ksl. ,conflict
1086.0,,,43433,pok,,,24207,gras,,"Gras, Kraut",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,687.0,aisl. as.,conflict
1086.0,,,43460,pok,,,24234,grána ,,Zweig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,687.0,bulg. skr. ,conflict
1087.0,,,43497,pok,,,24271,Garbe,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,688.0,mhd. nhd. ,conflict
1098.0,,,43618,pok,,,24392,gristel,,Knorpel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,691.0,afries. mnd.,conflict
1102.0,,,43647,pok,,,24421,grom,,"Eingeweide, Schmutz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,693.0,mnl. nnl.,conflict
1102.0,,,43648,pok,,,24422,groom,,"Eingeweide, Schmutz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,693.0,nd. nl.,conflict
1103.0,,,43670,pok,,,24444,gram,,"ergrimmt, feindlich",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,694.0,ags. as. ahd.,conflict
1103.0,,,43679,pok,,,24453,grimm,,"wild, grausam",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,694.0,ags. afries. as. ahd. ,conflict
1103.0,,,43684,pok,,,24458,grummen,,"brummen, murren",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,694.0,mhd. mnd.,conflict
1107.0,,,43796,pok,,,24570,grow,,Sand,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,698.0,acorn. mcorn. ,conflict
1109.0,,,43804,pok,,,24578,grugg,,Bodensatz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,698.0,norw. isl. ,conflict
1127.0,,,44184,pok,,,24958,ζώω,,lebe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,707.0,ep. ion. ,conflict
1127.0,,,44234,pok,,,25008,biw,,Hornvieh,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,707.0,cymr. corn. ,conflict
1127.0,,,44243,pok,,,25017,byw,,lebendig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,707.0,cymr. corn. ,conflict
1133.0,,,44348,pok,,,25122,ὀδελός,,"Spitze, Bratspieß, Münze",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,711.0,ark. dor. ,conflict
1136.0,,,44364,pok,,,25138,žalь ,,Schmerz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,711.0,aksl.  aruss.,conflict
1136.0,,,44368,pok,,,25142,glimp ,,Dorn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,711.0,alb. gr.,conflict
1136.0,,,44375,pok,,,25149,kīl ,,Keil,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,711.0,mhd. mnd. ,conflict
1157.0,,,44748,pok,,,25522,krīgen,,"sich anstrengen, trachten, kämpfen, bekommen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,718.0,md. mnd.,conflict
1160.0,,,44841,pok,,,25615,ber,,"Speer, Spieß",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,722.0,cymr. corn. bret. ,conflict
1160.0,,,44846,pok,,,25620,krūt,,Kraut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,722.0,ahd. mhd. ,conflict
1160.0,,,44883,pok,,,25657,kvas,,"kleine, abgehauene Zweige",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,724.0,norw. dän. ,conflict
1160.0,,,44896,pok,,,25670,kost ,,"Laubbüschel, Reisbesen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,724.0,norw. dän. ,conflict
1160.0,,,44905,pok,,,25679,quispel,,"Quast, Wedel",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,724.0,mnd. md. ,conflict
1164.0,,,45046,pok,,,25820,kō,,Kuh,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,733.0,asächs. aschwed.,conflict
1164.0,,,45047,pok,,,25821,cú,,Kuh,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,733.0,ags. afries.,conflict
1168.0,,,45127,pok,,,25901,quāt,,Kot,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,734.0,ahd. mhd. ,conflict
1171.0,,,45183,pok,,,25957,bras,,"groß, dick",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,739.0,mir. cymr. corn. bret. ,conflict
1182.0,,,45383,pok,,,26157,gaman,,"Freude, Lustigkeit, Wollust",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,749.0,aisl. ahd. ,conflict
1182.0,,,45397,pok,,,26171,zvon,,"Schall, Glocke",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,750.0,russ. čech. ,conflict
1182.0,,,45414,pok,,,26188,zvuk,,"Ton, Laut, Schall",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,750.0,russ. čech,conflict
1200.0,,,45623,pok,,,26397,gor,,"Mist, Dünger",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,754.0,ags. mnd. ahd. ,conflict
1211.0,,,45730,pok,,,26504,jelec,,vielleicht der Name des im Schlamm lebenden Weißfisches (Squalius vulgaris),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,761.0,čech. poln.,conflict
1211.0,,,45793,pok,,,26567,jagen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,766.0,holl. nhd. ,conflict
1211.0,,,45796,pok,,,26570,jacht,,Jagd,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,766.0,mnd. holl. ,conflict
1214.0,,,45870,pok,,,26644,gehan,,"sagen, sprechen, bekennen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,774.0,ahd. asächs.,conflict
1214.0,,,45905,pok,,,26679,ikra,,Scholle,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,776.0,ksl. russ.,conflict
1219.0,,,45959,pok,,,26733,jāmar,,traurig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,778.0,ahd. asächs. ,conflict
1228.0,,,46059,pok,,,26833,iot,,Brei,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,783.0,acorn. abret.,conflict
1230.0,,,46072,pok,,,26846,juusto,,Käse,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,783.0,finn.-urnord.,conflict
1238.0,,,46103,pok,,,26877,juk,,Joch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,784.0,got. asächs. ,conflict
1251.0,,,46261,pok,,,27035,Jud-,,Kampf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,787.0,acymr. acorn. abret. ,conflict
1253.0,,,46301,pok,,,27075,ζειαί,,Spelt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,790.0,hom. att. ,conflict
1258.0,,,46372,pok,,,27146,git,,ihr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,797.0,ags. as. ,conflict
1258.0,,,46386,pok,,,27160,ὔμμε ,,ihr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,797.0,gr. lesb.,conflict
1258.0,,,46451,pok,,,27225,kāma.,,"Verlangen, Wunsch",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,799.0,av. apers,conflict
1262.0,,,46476,pok,,,27250,car,,Freund,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,799.0,cymr. corn. bret. ,conflict
1270.0,,,46571,pok,,,27345,cas,,Haß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,805.0,cymr. bret.,conflict
1295.0,,,46872,pok,,,27646,σίκιν(ν)ις,,Tanz der Satyrn zu Ehren desDionysos,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,824.0,thrak.-phryg.,conflict
1295.0,,,46875,pok,,,27649,ἄκῑκυς,,"schwach, schlapp",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,824.0,ep. ion.,conflict
1316.0,,,47130,pok,,,27904,heben,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,838.0,mhd. nhd. ,conflict
1318.0,,,47157,pok,,,27931,havald,,Band,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,838.0,isl. norw. dial. ,conflict
1335.0,,,47334,pok,,,28108,κάρτος,,"Stärke, Kraft",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,846.0,ep. ion. ,conflict
1336.0,,,47365,pok,,,28139,scaranto,,steiniger Bergbach,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,846.0,ital.-venezian. (ven.) ,conflict
1336.0,,,47366,pok,,,28140,caranto,,steiniger Bergbach,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,846.0,ital.-venezian. (ven.) ,conflict
1336.0,,,47372,pok,,,28146,corn,,"Steinhügel, Steingrab",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,846.0,air. cymr. bret. ,conflict
1336.0,,,47395,pok,,,28169,harsch,,"hart, rauh",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,848.0,mnd. nhd.,conflict
1336.0,,,47411,pok,,,28185,cas-cus,,alt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,849.0,sabin.-lat.,conflict
1336.0,,,47422,pok,,,28196,jase,,Hase,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,849.0,norw. schwed. mdartl. ,conflict
1347.0,,,47630,pok,,,28404,κήλη,,"Geschwulst, bes. Leibschaden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,857.0,gr. ion. ,conflict
1348.0,,,47653,pok,,,28427,hol,,hohl,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,858.0,ahd. ags.,conflict
1361.0,,,47860,pok,,,28634,unhiuri,,"unheimlich, grauenhaft",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,864.0,ahd. as. ,conflict
1361.0,,,47874,pok,,,28648,hēr ,,"würdig, erhaben",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,865.0,asächs. ahd.,conflict
1373.0,,,48074,pok,,,28848,huls,,Hulst,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,878.0,mndl. mnd. ,conflict
1375.0,,,48187,pok,,,28961,coll,,"Verderben, Schaden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,879.0,air. cymr.,conflict
1376.0,,,48191,pok,,,28965,hild,,"Kampf, Krieg",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,879.0,as. ags. ,conflict
1376.0,,,48198,pok,,,28972,holt,,"Holz, Wald",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,879.0,aisl. ags. ,conflict
1383.0,,,48260,pok,,,29034,qel,,"bringe, trage",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,881.0,alb. sizil.,conflict
1394.0,,,48503,pok,,,29277,lum,,"mild, lau",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,886.0,norw. dän.,conflict
1394.0,,,48504,pok,,,29278,lummer,,"mild, lau",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,886.0,norw. dän.,conflict
1394.0,,,48525,pok,,,29299,hold,,"geneigten Sinnes, gnädig",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,887.0,ags. as. ahd. nhd.,conflict
1397.0,,,48590,pok,,,29364,helan,,verbergen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,889.0,ahd. as. ags.,conflict
1397.0,,,48609,pok,,,29383,helm,,Helm,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,889.0,ahd. as. ,conflict
1397.0,,,48685,pok,,,29459,hem(m),,"Rand, Saum",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,895.0,ags. engl. ,conflict
1404.0,,,48721,pok,,,29495,hummen,,summen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,896.0,mhd. nhd. ,conflict
1406.0,,,48741,pok,,,29515,komár,,Mücke,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,896.0,ksl. russ.,conflict
1406.0,,,48747,pok,,,29521,hammel,,das Querstück vorn am Wagen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,897.0,dän. schwed. ,conflict
1413.0,,,48857,pok,,,29631,Hummer,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,903.0,nd. nhd.,conflict
1425.0,,,49039,pok,,,29813,cnes,,Haut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,905.0,ir. cymr. ,conflict
1425.0,,,49070,pok,,,29844,nippen,,nippen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,905.0,nd. ndl. ,conflict
1431.0,,,49133,pok,,,29907,noppe,,"Wollflocke, Zotte, Hechelhede",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,905.0,dän. mnd. ,conflict
1431.0,,,49155,pok,,,29929,cein,,schön,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,906.0,acymr. mcymr. ,conflict
1444.0,,,49516,pok,,,30290,scrīan,,schreien,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,918.0,ahd. as. ,conflict
1454.0,,,49828,pok,,,30602,κάρᾱνον,,"Köpfe, Bergesgipfel",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,925.0,att. dor. ,conflict
1454.0,,,49901,pok,,,30675,karn,,Huf der Einhufer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,925.0,cymr. corn. bret. ,conflict
1457.0,,,49902,pok,,,30676,corn,,Trinkhorn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,925.0,mir. corn. bret. ,conflict
1458.0,,,49910,pok,,,30684,horn,,"Horn, Trinkhorn, Trompete",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,925.0,ahd. anord. ,conflict
1458.0,,,49914,pok,,,30688,rund,,Horntier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,925.0,nd. ndl. ,conflict
1458.0,,,49954,pok,,,30728,κοῦρος,,adulescens,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,926.0,hom. ion. ,conflict
1458.0,,,49958,pok,,,30732,κούρη,,"Mädchen, Jungfrau; Augenstern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,926.0,hom. ion. ,conflict
1464.0,,,50057,pok,,,30831,horsc,,klug (?),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,931.0,ags. asächs. ahd.,conflict
1466.0,,,50128,pok,,,30902,rams,,Waldknoblauch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,934.0,norw. schwed. dän.,conflict
1467.0,,,50227,pok,,,31001,hrōr,,"rührig, stark",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,937.0,ags. as. ,conflict
1467.0,,,50229,pok,,,31019,hirmen,,"ruhen, rasten",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,938.0,ahd. mhd. ,conflict
1469.0,,,50256,pok,,,31046,harr,,Äsche,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,941.0,schwed. norw. ,conflict
1469.0,,,50259,pok,,,31049,harder,,Meer-Asche,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,941.0,nhd. holl. ,conflict
1470.0,,,50260,pok,,,31050,herder ,,Meer-Asche,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,941.0,nhd. holl. ,conflict
1470.0,,,50267,pok,,,31057,hār,,Haar,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,942.0,ahd. as. aisl. ,conflict
1472.0,,,50293,pok,,,31083,carr,,"Karren, Wagen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,943.0,air. mcymr. ,conflict
1472.0,,,50299,pok,,,31089,hross,,"Pferd, Roß",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,943.0,aisl. as. ,conflict
1476.0,,,50376,pok,,,31166,Hede,,Werg,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,945.0,ndl. nhd. ,conflict
1491.0,,,50590,pok,,,31380,hōh,,hoch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,949.0,as. ahd. ,conflict
1494.0,,,50643,pok,,,31433,hüpfen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,949.0,mhd. nhd. ,conflict
1502.0,,,50778,pok,,,31568,Humpen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,949.0,nhd. (ndd.) ,conflict
1504.0,,,50893,pok,,,31683,sunica,,Himbeere,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,951.0,russ. skr. ,conflict
1504.0,,,50961,pok,,,31751,hosc,,"Schmähung, Spott, Hohn",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,955.0,ahd. as. ,conflict
1504.0,,,51033,pok,,,31823,skūr,,Ungewitter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,957.0,aisl. ahd.,conflict
1504.0,,,51035,pok,,,31825,scūr,,Schauer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,957.0,afries. as. ags.,conflict
1504.0,,,51036,pok,,,31826,scéor,,Schauer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,957.0,afries. as. ags.,conflict
1508.0,,,51094,pok,,,31884,κίφος ,,στέφανος,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,965.0,gr. messenisch ,conflict
1511.0,,,51159,pok,,,31949,clocca,,Schelle,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,970.0,mlat.-rom. ,conflict
1521.0,,,51268,pok,,,32058,hlēo,,"Grabhügel, Grab",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,971.0,ahd. as. ,conflict
1525.0,,,51309,pok,,,32099,sloj ,,"Schicht, Lager",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,971.0,russ. čech. ,conflict
1528.0,,,51335,pok,,,32125,claf,,krank,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,973.0,cymr. acorn. ,conflict
1534.0,,,51369,pok,,,32159,līn-boum,,Leinbaum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,975.0,ahd. mhd. ,conflict
1535.0,,,51370,pok,,,32160,līm-boum,,Leimbaum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,975.0,ahd. mhd. ,conflict
1541.0,,,51446,pok,,,32236,hlot,,Los,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,979.0,afries. ags. ,conflict
1542.0,,,51567,pok,,,32357,losen,,"zuhören, horchen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,980.0,nhd. (bair.) alem.,conflict
1547.0,,,51625,pok,,,32415,clun,,Hüfte,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,982.0,cymr. corn. ,conflict
1549.0,,,51640,pok,,,32430,hnīgan,,"sich neigen, sinken",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,983.0,as. ags. ,conflict
1553.0,,,51676,pok,,,32466,κῆνος ,,jener,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,986.0,dor. lesb.,conflict
1556.0,,,51760,pok,,,32550,hindan,,hinten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,986.0,ags. asächs. ,conflict
1556.0,,,51818,pok,,,32608,cul,,"macilentus, macer",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,989.0,cymr. corn. ,conflict
1564.0,,,51909,pok,,,32699,helen,,kleben,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,996.0,mndl. mnd.,conflict
1569.0,,,51954,pok,,,32744,gan,,"mit, bei, längs",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,998.0,mcymr. bret. ,conflict
1569.0,,,52034,pok,,,32824,coll,,Hasel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1009.0,air. acymr.,conflict
1577.0,,,52110,pok,,,32900,hrōst,,Sparrenwerk des Daches,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1019.0,as. ags. ,conflict
1577.0,,,52144,pok,,,32934,hrīnan,,"berühren, streifen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1023.0,ags. asächs. ahd.,conflict
1578.0,,,52147,pok,,,32937,hrīm,,Reif,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1023.0,ags. aisl.,conflict
1581.0,,,52168,pok,,,32958,κρείων,,"edel, fürstlich, Herrscher",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1025.0,hom. poet.,conflict
1581.0,,,52169,pok,,,32959,κρέων,,Partiz. 'hervorleuchtend' (?),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1025.0,gr. poet.,conflict
1584.0,,,52204,pok,,,32994,ragen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1029.0,mhd. nhd. ,conflict
1584.0,,,52207,pok,,,32997,regen,,"ragen machen, aufrichten",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1029.0,mhd. nhd. ,conflict
1626.0,,,52524,pok,,,33314,κτέαρ,,"Besitz, Eigentum, Vermögen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1054.0,gr. poet.,conflict
1626.0,,,52525,pok,,,33315,κτεάτεσσιν,,"Besitz, Vermögen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1054.0,gr. poet.,conflict
1630.0,,,52578,pok,,,33368,schoft ,,"Vorderschulterblat einer Kuh, eines Pferdes",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1059.0,ostfries. ndl.,conflict
1636.0,,,52657,pok,,,33447,hwit,,weiß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1064.0,ags. afries. asächs.,conflict
1636.0,,,52659,pok,,,33449,witt,,weiß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1064.0,nld. ndd.,conflict
1636.0,,,52664,pok,,,33454,hwēti,,Weizen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1064.0,afries. asächs.,conflict
1638.0,,,52689,pok,,,33479,Πιτάνη,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1064.0,äol. lakon.,conflict
1651.0,,,52776,pok,,,33566,quander,,Angelica silvestris,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1071.0,dän. färö. ,conflict
1662.0,,,52872,pok,,,33662,ki ,,Hund,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1076.0,bret. corn. ,conflict
1662.0,,,52879,pok,,,33669,suka,,Hündin,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1076.0,russ. poln. ,conflict
1664.0,,,52885,pok,,,33675,prenn,,Baum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1077.0,cymr. corn. bret. ,conflict
1664.0,,,52890,pok,,,33680,horst,,"Gebüsch, Gehölz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1077.0,as. ahd. mnd. ,conflict
1664.0,,,52891,pok,,,33681,hurst,,"Gebüsch, Gehölz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1077.0,as. ahd. mnd. ,conflict
1666.0,,,52930,pok,,,33720,nep,,neque,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1081.0,osk.-umbr. ,conflict
1666.0,,,52931,pok,,,33721,neip ,,neque,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1081.0,osk.-umbr. ,conflict
1680.0,,,53076,pok,,,33866,ἐποίϝησε ,,mache; dichte,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1085.0,arg.-böot.,conflict
1687.0,,,53129,pok,,,33919,čašman-,,Auge,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1087.0,av. apers.,conflict
1692.0,,,53193,pok,,,33983,hals,,Hals,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1088.0,got. aisl. asächs. ,conflict
1694.0,,,53257,pok,,,34047,hwer-gin,,irgendwo,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1092.0,ags. asächs. ahd. ,conflict
1698.0,,,53357,pok,,,34147,τέσσερες,,vier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1097.0,ion. ark. hellen. ,conflict
1700.0,,,53360,pok,,,34150,τέτορες,,vier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1097.0,dor. wgr.,conflict
1704.0,,,53439,pok,,,34229,τετpώκοντα,,vierzig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1097.0,dor. ion. delph. ,conflict
1712.0,,,53546,pok,,,34336,nep,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1098.0,cymr. corn. bret. ,conflict
1718.0,,,53650,pok,,,34440,hwār,,wo,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1098.0,ahd. as. ,conflict
1719.0,,,53763,pok,,,34553,hū,,wie,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1098.0,ags. afries.,conflict
1719.0,,,53908,pok,,,34698,lelek,,Nachtrabe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1104.0,russ. poln. čech.,conflict
1719.0,,,53952,pok,,,34742,lepja,,schlürfend lecken wie ein Hund,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1106.0,nisl. norw.,conflict
