lemma_id,lemma,sense_num,type,orthography,ipa,pos,gender,etymology,entry,entry_str,gloss
28229,gramatikas,\N,main,gramãtikas,[ɡrɐˈmɑːtʲɪkɐs],n.,m.,Learned borrowing from Latin grammaticus.,"<div class=""lithuanian bodytext"">grammarian</div>",grammarian,grammarian
28230,gramatikas,\N,main,gramãtikas,[ɡrɐˈmɑːtʲɪkɐs],n.,\N,See the etymology of the corresponding lemma form.,"<div class=""lithuanian bodytext"">accusative plural of gramãtika</div>",accusative plural of gramãtika,accusative plural of gramãtika
28231,apledėti,\N,main,apledė́ti,/ɐplʲɛˈdʲêːtʲɪ/,v.,\N,From ap- + ledė́ti. Compare Polish oblodzić.,"<div class=""lithuanian bodytext"">(intransitive) to freeze over, to cover with ice or frost</div>","(intransitive) to freeze over, to cover with ice or frost","to freeze over, to cover with ice or frost"
28232,rambus,\N,main,rambùs,/ɾɐmˈbʊs/,adj.,\N,"Adjectival derivation in -ùs, from Proto-Balto-Slavic *rámbas, from Proto-Indo-European *remb-. Cognate with Latvian robs, Proto-Slavic *rǫbъ.","<div class=""lithuanian bodytext"">lazy</div>",lazy,lazy
28233,šunidė,\N,main,šuni̇̀dė,[ʃʊˈnʲɪdʲeː],n.,f.,From šuõ (“dog”) + -i̇̀dė.,"<div class=""lithuanian bodytext"">kennel</div>",kennel,kennel
28234,grynieji,\N,main,gryni̇́eji,\N,adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal nominative/vocative masculine plural of grynas</div>",pronominal nominative/vocative masculine plural of grynas,pronominal nominative/vocative masculine plural of grynas
28235,grynieji,\N,main,gryni̇́eji,\N,n.,m.,\N,"<div class=""lithuanian bodytext"">(pluralia tantum) cash</div>",(pluralia tantum) cash,cash
28236,apsišikti,\N,main,apsiši̇̀kti,/ɐpʲsʲɪʃʲɪktʲɪ/,v.,\N,From ap- + -si- + ši̇̀kti.,"<div class=""lithuanian bodytext"">(reflexive, vulgar) to shit oneself</div>","(reflexive, vulgar) to shit oneself",to shit oneself
28237,lengvinti,1,main,leñgvinti,/ˈlʲɛ̌ŋɡʋʲɪnʲtʲɪ/,v.,\N,"From leñgvas (“easy, lightweight”) + -inti (causative verbal suffix).","<div class=""lithuanian bodytext"">(transitive) to make easier, to facilitate</div>","(transitive) to make easier, to facilitate","to make easier, to facilitate"
28237,lengvinti,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(transitive) to make lighter, to alleviate</div>","(transitive) to make lighter, to alleviate","to make lighter, to alleviate"
28238,žymus,1,main,žymùs,/ʒʲiːˈmʊs/,adj.,\N,"From the root underlying žinoti, žinti (lengthened zero-grade stem). Etymologically *žyn-mus, which underwent gemination nm > mm.","<div class=""lithuanian bodytext"">significant, notable, substantial</div>","significant, notable, substantial","significant, notable, substantial"
28238,žymus,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">evident, observable</div>","evident, observable","evident, observable"
28239,priminti,1,main,primi̇̀nti,/pʲɾʲɪˈmʲɪnʲ.tʲɪ/,v.,\N,From pri- + minti.,"<div class=""lithuanian bodytext"">(transitive) to remind, resemble</div>","(transitive) to remind, resemble","to remind, resemble"
28239,priminti,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(transitive) to allude</div>",(transitive) to allude,to allude
28240,pamažu,1,main,pamažù,/pɐ.mɐˈʒʊ/,adv.,\N,Compare Polish pomału.,"<div class=""lithuanian bodytext"">slowly</div>",slowly,slowly
28240,pamažu,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">gradually, little by little</div>","gradually, little by little","gradually, little by little"
28241,neįprastas,\N,main,neį̇̃prastas,/nʲɛˈǐːpɾɐstɐs/,adj.,\N,From ne- + į̇̃prastas.,"<div class=""lithuanian bodytext"">unusual, unordinary, peculiar</div>","unusual, unordinary, peculiar","unusual, unordinary, peculiar"
28242,vis tiek,\N,main,vi̇̀s ti̇́ek,/ʋʲɪsʲ‿tʲîɛk/,particle,\N,\N,"<div class=""lithuanian bodytext"">(idiomatic) still, anyway, either way</div>","(idiomatic) still, anyway, either way","still, anyway, either way"
28243,nusiraminti,\N,main,nusirami̇̀nti,/nʊsʲɪɾɐˈmʲɪnʲtʲɪ/,v.,\N,From nu- + -si- + rami̇̀nti.,"<div class=""lithuanian bodytext"">(reflexive) to calm down</div>",(reflexive) to calm down,to calm down
28244,varžytis,\N,main,varžýtis,/ʋɐɾʲˈʒʲîː.tʲɪs/,v.,\N,From varžýti + -s.,"<div class=""lithuanian bodytext"">(intransitive) to compete [with su (+ instrumental) ‘with whom’ and locative ‘in what’ and dėl (+ genitive) ‘for what’]</div>",(intransitive) to compete [with su (+ instrumental) ‘with whom’ and locative ‘in what’ and dėl (+ genitive) ‘for what’],to compete
28245,išgyventi,\N,main,išgyvénti,/ɪʃʲ.ɡʲiːˈʋʲæ̂ːnʲ.tʲɪ/,v.,\N,From iš- + gyvénti.,"<div class=""lithuanian bodytext"">to survive, to make it</div>","to survive, to make it","to survive, to make it"
28246,pavėluoti,\N,main,pavėlúoti,/pɐ.ʋʲeːˈɫûɔˈtʲɪ/,v.,\N,From pa- + vėlúoti.,"<div class=""lithuanian bodytext"">(perfective) to be late, to be overdue</div>","(perfective) to be late, to be overdue","to be late, to be overdue"
28247,atsisakyti,1,main,atsisakýti,/ɐ.tʲsʲɪ.sɐˈkʲîː.tʲɪ/,v.,\N,From at- + -si- + sakýti.,"<div class=""lithuanian bodytext"">(intransitive) to refuse [with infinitive]</div>",(intransitive) to refuse [with infinitive],to refuse
28247,atsisakyti,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(intransitive) to decline, to renounce [with genitive]</div>","(intransitive) to decline, to renounce [with genitive]","to decline, to renounce"
28247,atsisakyti,3,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(intransitive) to forsake, to disclaim, to give up [with genitive]</div>","(intransitive) to forsake, to disclaim, to give up [with genitive]","to forsake, to disclaim, to give up"
28248,prasmė,\N,main,prasmė̃,/pɾɐsʲˈmʲěː/,n.,f.,Nominal derivation from pràsti (“comprehend”) in -mė.,"<div class=""lithuanian bodytext"">sense, meaning</div>","sense, meaning","sense, meaning"
28249,nemokamas,\N,main,nemókamas,/nʲɛˈmôː.kɐ.mɐs/,adj.,\N,From ne- + mókamas.,"<div class=""lithuanian bodytext"">free of charge</div>",free of charge,free of charge
28250,dėtis,1,main,dė́tis,/ˈdʲêː.tʲɪs/,v.,\N,From dė́ti + -s.,"<div class=""lithuanian bodytext"">to put; (transitive) to add (an ingredient)</div>",to put; (transitive) to add (an ingredient),to put
28250,dėtis,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">to put; (transitive) to put on, to wear</div>","to put; (transitive) to put on, to wear",to put
28250,dėtis,3,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">to put; (transitive) to place, put down</div>","to put; (transitive) to place, put down",to put
28250,dėtis,4,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">to settle; (reflexive) to settle, precipitate, form sediment</div>","to settle; (reflexive) to settle, precipitate, form sediment",to settle
28250,dėtis,5,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">to settle; (reflexive) to settle down</div>",to settle; (reflexive) to settle down,to settle
28250,dėtis,6,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(reflexive) to happen, go on</div>","(reflexive) to happen, go on","to happen, go on"
28250,dėtis,7,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(reflexive) to gather, rally; to join (become a member or a companion) [with prie (+ genitive)]</div>","(reflexive) to gather, rally; to join (become a member or a companion) [with prie (+ genitive)]","to gather, rally; to join (become a member or a companion)"
28250,dėtis,8,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(reflexive) to go</div>",(reflexive) to go,to go
28250,dėtis,9,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(reflexive) to pretend, act, play [with instrumental ‘as whom or what’; or with present active participle ‘to do what’]</div>","(reflexive) to pretend, act, play [with instrumental ‘as whom or what’; or with present active participle ‘to do what’]","to pretend, act, play"
28251,Markūnas,\N,main,\N,\N,n.,\N,"From Markūn, a form of the masculine personal name Márkas, followed by the masculine surname suffix -as.","<div class=""lithuanian bodytext"">A surname.</div>",A surname.,A surname.
28252,savanaudis,\N,main,savanaũdis,/sɐʋɐˈnɒʊ̌ˑdʲɪs/,n.,m.,From sàvo + naudà + -is.,"<div class=""lithuanian bodytext"">a selfish person, egoist</div>","a selfish person, egoist","a selfish person, egoist"
28253,prarasti,\N,main,praràsti,/pɾɐˈɾɐsʲtʲɪ/,v.,\N,From pra- + ràsti.,"<div class=""lithuanian bodytext"">to lose (become unable to find)</div>",to lose (become unable to find),to lose (become unable to find)
28254,dusyk,\N,main,dùsyk,/ˈdʊsʲiːk/,adv.,\N,"Clipping of dù (“two”) + sỹkiai (“time, occurrence”).","<div class=""lithuanian bodytext"">twice</div>",twice,twice
28255,pervertinti,1,main,pérvertinti,/ˈpʲæ̂ːɾʲʋʲɛɾʲtʲɪnʲtʲɪ/,v.,\N,From per- + vértinti.,"<div class=""lithuanian bodytext"">(transitive) to overestimate, overrate</div>","(transitive) to overestimate, overrate","to overestimate, overrate"
28255,pervertinti,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(intransitive) to exaggerate</div>",(intransitive) to exaggerate,to exaggerate
28256,artikelis,\N,main,arti̇̀kelis,[ɐrʲˈtʲɪkʲɛlʲɪs],n.,m.,"Borrowed from French article, from Latin articulus.","<div class=""lithuanian bodytext"">(grammar) article</div>",(grammar) article,article
28257,dalelytė,\N,main,dalelýtė,[dɐlʲɛˈlʲiːtʲeː],n.,f.,From dalẽlė (“particle”) + -ýtė.,"<div class=""lithuanian bodytext"">(grammar) particle</div>",(grammar) particle,particle
28258,puskilogramis,\N,main,pùskilogramis,[ˈpʊsʲkʲɪloːɡrɐmʲɪs],n.,m.,From pus- (“half-”) + kilogrãmas.,"<div class=""lithuanian bodytext"">half a kilo (500 g)</div>",half a kilo (500 g),half a kilo (500 g)
28259,puskilometris,\N,main,pùskilometris,[ˈpʊsʲkʲɪlɔmʲɛtʲrʲɪs],n.,m.,From pùs- (“half-”) + kilomètras.,"<div class=""lithuanian bodytext"">half a kilometre (500 m)</div>",half a kilometre (500 m),half a kilometre (500 m)
28260,kietmetris,\N,main,ki̇́etmetris,[ˈkʲiɛtʲmʲɛtʲrʲɪs],n.,m.,"From ki̇́etas (“hard, solid”) + mètras (“metre”).","<div class=""lithuanian bodytext"">stere (measure of volume for cut wood equalling one cubic metre)</div>",stere (measure of volume for cut wood equalling one cubic metre),stere (measure of volume for cut wood equalling one cubic metre)
28261,likeris,\N,main,li̇̀keris,[ˈlʲɪkʲɛrʲɪs],n.,m.,"Borrowed from French liqueur, from Latin liquor.","<div class=""lithuanian bodytext"">liqueur, liquor (flavored alcoholic beverage)</div>","liqueur, liquor (flavored alcoholic beverage)","liqueur, liquor (flavored alcoholic beverage)"
28262,šūdinas,1,main,šū́dinas m stress pattern 3ᵃ,\N,adj.,\N,From šū́das (“shit”) + -inas (“adjectival suffix”).,"<div class=""lithuanian bodytext"">(vulgar) shitty, crappy, feculent</div>","(vulgar) shitty, crappy, feculent","shitty, crappy, feculent"
28262,šūdinas,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(vulgar, figuratively) shitty, crappy (of poor quality)</div>","(vulgar, figuratively) shitty, crappy (of poor quality)","shitty, crappy (of poor quality)"
28263,dročintuvas,\N,main,dročintùvas,\N,n.,m.,From dròčinti (“to jerk off”) + -tùvas. Compare with Ukrainian дрочи́ти (dročýty) and Russian дрочи́ть (dročítʹ).,"<div class=""lithuanian bodytext"">(vulgar, derogatory) jerkoff, wanker</div>","(vulgar, derogatory) jerkoff, wanker","jerkoff, wanker"
28264,Ringoldas,\N,main,Ringoldė,\N,n.,\N,"(Germanic origin:) Borrowed from German Ringold, an archaic variant of Lithuanian Ringaudas.","<div class=""lithuanian bodytext"">(archaic) a male given name</div>",(archaic) a male given name,a male given name
28265,Stankevičius,\N,main,Stankẽvičius,[stɐŋʲ²ˈkʲæːʋʲɪt͡ʃʲʊ̟s],n.,m.,"An East Slavic patronymic, from Stankus + -evičius, literally “descendant of Stankus”.\nCompare Belarusian Станкевіч (Stankjevič) and Polish Stankiewicz.","<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28266,Stankus,\N,main,Stañkus,\N,n.,m.,From Slavic hypocorism such as Belarusian Станко (Stankó) and Polish Stanko /Stanek /Stank.,"<div class=""lithuanian bodytext"">(archaic) a diminutive of the male given name Stanislovas</div>",(archaic) a diminutive of the male given name Stanislovas,a diminutive of the male given name Stanislovas
28267,Stankus,\N,main,Stañkus,\N,n.,m.,From Slavic hypocorism such as Belarusian Станко (Stankó) and Polish Stanko /Stanek /Stank.,"<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28268,aiškintis,1,main,áiškintis,\N,v.,\N,From áiškinti + -s.,"<div class=""lithuanian bodytext"">to be clarifying it (for oneself)</div>",to be clarifying it (for oneself),to be clarifying it (for oneself)
28268,aiškintis,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">to be having it out with [(transitive) with accusative ‘something’ and su (+ instrumental) ‘with someone’]</div>",to be having it out with [(transitive) with accusative ‘something’ and su (+ instrumental) ‘with someone’],to be having it out with
28268,aiškintis,3,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">to be explaining oneself; to be making excuse (about oneself) [with už (+ accusative) ‘for someone/something’ and dėl (+ genitive) ‘because of someone/something’]</div>",to be explaining oneself; to be making excuse (about oneself) [with už (+ accusative) ‘for someone/something’ and dėl (+ genitive) ‘because of someone/something’],to be explaining oneself; to be making excuse (about oneself)
28269,aludaris,\N,main,alùdaris,[ɐˈlʊdɐrʲɪs],adj.,\N,From alùs (“beer”) + darýti (“to make”). Compare Latvian aldaris.,"<div class=""lithuanian bodytext"">beer-brewing, beer-making</div>","beer-brewing, beer-making","beer-brewing, beer-making"
28270,aludaris,\N,main,alùdaris,[ɐˈlʊdɐrʲɪs],n.,m.,From alùs (“beer”) + darýti (“to make”). Compare Latvian aldaris.,"<div class=""lithuanian bodytext"">beer brewer, beermaker</div>","beer brewer, beermaker","beer brewer, beermaker"
28271,cheresas,\N,main,chèresas,[xʲɛˈrʲɛsɐs],n.,m.,Borrowed from Spanish jerez.,"<div class=""lithuanian bodytext"">sherry (fortified wine)</div>",sherry (fortified wine),sherry (fortified wine)
28272,smigęs,1,main,smi̇̀gęs,\N,v.,\N,\N,"<div class=""lithuanian bodytext"">past active participle of smigti</div>",past active participle of smigti,past active participle of smigti
28272,smigęs,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(slang) zonked (bedrunken or extremely fatigued)</div>",(slang) zonked (bedrunken or extremely fatigued),zonked (bedrunken or extremely fatigued)
28273,Arvidas,\N,main,Ar̃vidas,[²ˈɐrʲˑʋʲiːdɐs],n.,m.,"Learned borrowing from Latin Arvidus, from Old Norse Arnviðr, from Proto-Germanic *Arnwiđuz. Compare Swedish Arvid.","<div class=""lithuanian bodytext"">(archaic) a male given name</div>",(archaic) a male given name,a male given name
28274,prakaituoti,1,main,prakaitúoti,\N,v.,\N,From prãkaitas (“sweat”) + -úoti.,"<div class=""lithuanian bodytext"">(intransitive) to sweat</div>",(intransitive) to sweat,to sweat
28274,prakaituoti,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(intransitive, informal) to work hard</div>","(intransitive, informal) to work hard",to work hard
28275,šampanas,\N,main,šampãnas,[ʃɐmˈpɑːnɐs],n.,m.,From French champagne.,"<div class=""lithuanian bodytext"">champagne</div>",champagne,champagne
28276,bendramokslis,\N,main,bendramõkslis,/bʲɛndrɐˈmǒːkʲsʲlʲɪs/,n.,m.,From bendras (“shared”) + moksl- (re-analyzed stem relating to learning) + -is.,"<div class=""lithuanian bodytext"">classmate; fellow student</div>",classmate; fellow student,classmate; fellow student
28277,ganėti,\N,main,ganė́ti,/ɡɐˈnʲêːtʲɪ/,v.,\N,Related to ganà (“enough”); see there for more.,"<div class=""lithuanian bodytext"">(intransitive) to suffice, be enough [with genitive ‘of what’ and dative ‘for whom’]</div>","(intransitive) to suffice, be enough [with genitive ‘of what’ and dative ‘for whom’]","to suffice, be enough"
28278,Mozūrija,\N,main,Mozū̃rija,[moːˈzuːrʲɪjɛ],n.,f.,From mozū̃ras + -ija.,"<div class=""lithuanian bodytext"">Masuria (a traditional region in northeastern Poland)</div>",Masuria (a traditional region in northeastern Poland),Masuria (a traditional region in northeastern Poland)
28279,pabaisa,1,main,pabáisa,/pɐˈbâːjsɐ/,n.,f.,Nominal derivation from pabai̇̃sti (“to become fearful”). Related to baisùs.,"<div class=""lithuanian bodytext"">monster (a creature inducing a feeling of dread)</div>",monster (a creature inducing a feeling of dread),monster (a creature inducing a feeling of dread)
28279,pabaisa,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">monstrosity, atrocity (anything inducing such feeling)</div>","monstrosity, atrocity (anything inducing such feeling)","monstrosity, atrocity (anything inducing such feeling)"
28280,lieti ašaras,\N,main,li̇́eti ãšaras,/ˌlʲîɛtʲɪ ˈǎːʃɐɾɐs/,v.,\N,"Literally, “to shed tears”.","<div class=""lithuanian bodytext"">(idiomatic) to shed tears</div>",(idiomatic) to shed tears,to shed tears
28281,Angilija,\N,main,Angi̇̀lija,[ɐŋʲˈɡʲɪlʲɪjɛ],n.,f.,\N,"<div class=""lithuanian bodytext"">Anguilla (an archipelago and overseas territory of the United Kingdom in the Caribbean Sea)</div>",Anguilla (an archipelago and overseas territory of the United Kingdom in the Caribbean Sea),Anguilla (an archipelago and overseas territory of the United Kingdom in the Caribbean Sea)
28282,Dobkevičius,\N,main,Dobkẽvičius,\N,n.,m.,Akin to Lithuanian Dabkevičius.,"<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28283,Dabkevičius,\N,main,Dabkẽvičius,[dɐpʲ²ˈkʲæːʋʲɪt͡ʃʲʊ̟s],n.,m.,"An East Slavic patronymic, from Dabkus + -evičius - ""descendant of Dobeslovas.""\nCompare Belarusian Добкевіч (Dóbkjevič) and Polish Dobkiewicz.","<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28284,Dabkus,\N,main,Dãbkus,\N,n.,m.,From Slavic hypocorism such as Belarusian Добка (Dóbka) and Polish Dobka /Dobko.,"<div class=""lithuanian bodytext"">(archaic) a diminutive of the male given name Dobeslovas</div>",(archaic) a diminutive of the male given name Dobeslovas,a diminutive of the male given name Dobeslovas
28285,Dabkus,\N,main,Dãbkus,\N,n.,m.,From Slavic hypocorism such as Belarusian Добка (Dóbka) and Polish Dobka /Dobko.,"<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28286,Tiškevičius,\N,main,Tiškẽvičius,\N,n.,m.,"An East Slavic patronymic, from Tiškus + -evičius.\nCompare Belarusian Тышкевіч (Tyškjevič) and Polish Tyszkiewicz.","<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28287,pusmetris,\N,main,pùsmetris,[ˈpʊsʲmʲɛtʲrʲɪs],n.,m.,From pùs- (“half-”) + mètras.,"<div class=""lithuanian bodytext"">half a metre (50 cm)</div>",half a metre (50 cm),half a metre (50 cm)
28288,-evičius,\N,main,-ẽvičius,[²ˈ-ʲæːʋʲɪt͡ʃʲʊ̟s],suffix,\N,\N,"<div class=""lithuanian bodytext"">A masculine patronymic suffix added to a given name or its diminutive ending in a soft (palatalized) consonant.</div>",A masculine patronymic suffix added to a given name or its diminutive ending in a soft (palatalized) consonant.,A masculine patronymic suffix added to a given name or its diminutive ending in a soft (palatalized) consonant.
28289,-avičius,\N,main,-ãvičius,[²ˈ-ɑːʋʲɪt͡ʃʲʊ̟s],suffix,\N,From Old Ruthenian -ович (-ovič) + -ius. Compare Belarusian -авіч (-avič) and Polish -owicz.,"<div class=""lithuanian bodytext"">A masculine patronymic suffix added to a given name or its diminutive ending in a back vowel.</div>",A masculine patronymic suffix added to a given name or its diminutive ending in a back vowel.,A masculine patronymic suffix added to a given name or its diminutive ending in a back vowel.
28290,-auskas,\N,main,-áuskas,[¹ˈ-ɑˑʊskɐs],suffix,\N,"From Proto-Slavic *-ovъ + *-ьskъ + -as. Compare Belarusian -оўскі (-ówski), Polish -owski, Russian -овский (-ovskij), and Ukrainian -овський (-ovsʹkyj).","<div class=""lithuanian bodytext"">A masculine suffix added to a noun that is based on a profession, toponym, or physical characteristic, and is of Slavic or Baltic origin, ending in a back vowel.</div>","A masculine suffix added to a noun that is based on a profession, toponym, or physical characteristic, and is of Slavic or Baltic origin, ending in a back vowel.","A masculine suffix added to a noun that is based on a profession, toponym, or physical characteristic, and is of Slavic or Baltic origin, ending in a back vowel."
28291,Andriejus,\N,main,Andriẽjus,\N,n.,m.,\N,"<div class=""lithuanian bodytext"">(archaic) a male given name from Ancient Greek, variant of Andrius</div>","(archaic) a male given name from Ancient Greek, variant of Andrius","a male given name from Ancient Greek, variant of Andrius"
28292,Černius,\N,main,Čer̃nius,[²ˈt͡ʃʲɛrʲˑnʲʊ̟s],n.,m.,"Borrowed from Polish czarny (“black”), doublet of kir̃snas. Compare Polish Czerny.","<div class=""lithuanian bodytext"">a surname from Polish</div>",a surname from Polish,a surname from Polish
28293,Čarnas,\N,main,Čárnas,\N,n.,m.,Borrowed from Polish czarny (“black”). Doublet of kirsnas.\nCompare Belarusian Чарны (Čarny) and Polish Czarny.,"<div class=""lithuanian bodytext"">a male surname from Polish</div>",a male surname from Polish,a male surname from Polish
28294,Katkus,\N,main,Kãtkus,\N,n.,m.,Composed with a phonetic suffix of pan-European origin. Compare Belarusian Фёдор /Хотка /Ходко/ (Fjodor) and Polish Teodor /Chodko /Chodek /Chodźko.,"<div class=""lithuanian bodytext"">(archaic) a diminutive of the male given name Teodoras</div>",(archaic) a diminutive of the male given name Teodoras,a diminutive of the male given name Teodoras
28295,Katkus,\N,main,Kãtkus,\N,n.,m.,Composed with a phonetic suffix of pan-European origin. Compare Belarusian Фёдор /Хотка /Ходко/ (Fjodor) and Polish Teodor /Chodko /Chodek /Chodźko.,"<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28296,Zajenkauskas,\N,main,Zajenkáuskas,\N,n.,m.,Akin to Lithuanian Zajankauskas.,"<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28297,aukštyn kojomis,\N,main,aukštỹn kójomis,\N,adv.,\N,\N,"<div class=""lithuanian bodytext"">upside down, having top and bottom parts switched.</div>","upside down, having top and bottom parts switched.","upside down, having top and bottom parts switched."
28298,aukštyn kojom,\N,main,aukštỹn kójom,\N,adv.,\N,\N,"<div class=""lithuanian bodytext"">contraction of aukštỹn kójomis</div>",contraction of aukštỹn kójomis,contraction of aukštỹn kójomis
28299,zlotas,\N,main,zlòtas,[ˈzlɔtɐs],n.,m.,Borrowed from Polish złoty.,"<div class=""lithuanian bodytext"">zloty (currency of Poland)</div>",zloty (currency of Poland),zloty (currency of Poland)
28300,Akelaitis,\N,main,Akelàitis,[ɐkʲɛ¹ˈlɑˑɪtʲɪs],n.,m.,"An East Baltic patronymic, from Akelis + -aitis - ""descendant of Akelis.""","<div class=""lithuanian bodytext"">a male surname</div>",a male surname,a male surname
28301,Mickevičius,\N,main,Mickẽvičius,\N,n.,m.,"An East Slavic patronymic, from Mickus (“Dmitrijus”) + -evičius.\nCompare Belarusian Міцкевіч (Mickjevič) and Polish Mickiewicz.","<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28302,Sekminės,\N,main,Sekmi̇̀nės,[sʲɛˈkmʲɪnʲeːs],n.,f.,From sẽkmas (“seventh”) (archaic) + -inės.,"<div class=""lithuanian bodytext"">(Christianity) Pentecost, Whitsunday</div>","(Christianity) Pentecost, Whitsunday","Pentecost, Whitsunday"
28303,Šeštinės,\N,main,Šešti̇̀nės,[ʃʲɛˈʃʲtʲɪnʲeːs],n.,f.,From šẽštas (“sixth”) + -inės.,"<div class=""lithuanian bodytext"">(Christianity) Ascension Day (the fortieth day of Easter)</div>",(Christianity) Ascension Day (the fortieth day of Easter),Ascension Day (the fortieth day of Easter)
28304,Mykolinės,\N,main,Mykoli̇̀nės,[mʲiːkoːˈlʲɪnʲeːs],n.,f.,From Mýkolas (“Michael”) + -inės.,"<div class=""lithuanian bodytext"">(Christianity) Michaelmas</div>",(Christianity) Michaelmas,Michaelmas
28305,Jurginės,\N,main,Jurgi̇̀nės,[jʊ̟rʲˈɡʲɪnʲeːs],n.,f.,From Jùrgis (“George”) + -inės.,"<div class=""lithuanian bodytext"">(Christianity) St. George's Day</div>",(Christianity) St. George's Day,St. George's Day
28306,Zinevičius,\N,main,Zinẽvičius,\N,n.,m.,"An East Slavic patronymic, from Zinius + -evičius - ""descendant of Zinius.""\nCompare Belarusian Зіневіч (Zinjevič) and Polish Ziniewicz.","<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28307,šcherai,\N,main,šchèrai,[ˈʃʲxʲɛrɐɪ],n.,m.,Borrowed from Swedish skär (“skerry”).,"<div class=""lithuanian bodytext"">skerry (small rocky island)</div>",skerry (small rocky island),skerry (small rocky island)
28308,išmokti,\N,main,išmókti,/ɪʃˈmôːktʲɪ/,v.,\N,From iš- + mókti. Compare Russian изучи́ть (izučítʹ).,"<div class=""lithuanian bodytext"">(transitive, intransitive) to learn (to manage to acquire knowledge or skill)</div>","(transitive, intransitive) to learn (to manage to acquire knowledge or skill)",to learn (to manage to acquire knowledge or skill)
28309,kche,\N,main,kchè,[kxʲɛ],interj.,\N,Onomatopoeic.,"<div class=""lithuanian bodytext"">imitates the sound of a cough; cough</div>",imitates the sound of a cough; cough,imitates the sound of a cough; cough
28310,Varkevičius,\N,main,Varkẽvičius,\N,n.,m.,"An East Slavic patronymic, from Varkys + -evičius - “descendant of Varkys.""\nCompare Belarusian Варкевіч (Varkjevič) and Polish Warkiewicz.","<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28311,Grabauskas,\N,main,Grabáuskas,\N,n.,m.,"From Polish grab (“hornbeam”) + -auskas - ""of Grab (variants: Grabów /Grabówo /Grabówa).""\nCompare Belarusian Грабоўскі (Hrabówski) and Polish Grabowski.","<div class=""lithuanian bodytext"">a surname from Polish</div>",a surname from Polish,a surname from Polish
28312,Šaparavičius,\N,main,Šaparãvičius,[ʃɐpɐ²ˈrɑːʋʲɪt͡ʃʲʊ̟s],n.,m.,"An East Slavic patronymic, from Šaparas + -avičius - ""descendant of Šaparas.""\nCompare Belarusian Шафаровіч (Šafaróvič) and Polish Szafarowicz.","<div class=""lithuanian bodytext"">a surname</div>",a surname,a surname
28313,Abakevičius,\N,main,Abakẽvičius,[ɐbɐ²ˈkʲæːʋʲɪt͡ʃʲʊ̟s],n.,m.,"An East Slavic patronymic, from Abakas + -evičius, literally “descendant of Abakas”, likely via Belarusian Абакевіч (Abakjevič) and\nPolish Abakiewicz.","<div class=""lithuanian bodytext"">a male surname</div>",a male surname,a male surname
28314,Adamkevičius,\N,main,Adamkẽvičius,[ɐdɐmʲ²ˈkʲæːʋʲɪt͡ʃʲʊ̟s],n.,m.,"An East Slavic patronymic, from Adamkus + -evičius - ""descendant of Adamkus.""\nCompare Belarusian Адамкевіч (Adamkjevič) and Polish Adamkiewicz.","<div class=""lithuanian bodytext"">a male surname</div>",a male surname,a male surname
