index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription
2,215,gemitus,noun,gemitus,gemit,obj,1,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'mi', 'tus']",[gɛmɪt̪ʊs]
3,215,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N
4,215,cum,subordinating_conjunction,cum,cum,mark,7,{PronominalType: [relative]},{F: [pos]},['cum'],[kũː]
5,215,litora,noun,litora,litor,obj,6,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['li', 'to', 'ra']",[lɪt̪ɔra]
6,215,fervere,verb,fervo,ferver,xcomp,7,"{Aspect: [imperfective], InflClass: [lat_anom], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fer', 've', 're']",[fɛrwɛrɛ]
7,215,late,verb,laseo,lat,advcl,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['la', 'te']",[lat̪ɛ]
8,215,prospiceres,verb,prospicio,prospicer,advcl,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pros', 'pi', 'ce', 'res']",[prɔspɪkɛrɛs]
9,215,arce,noun,arx,arc,obl,8,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'ce']",[arkɛ]
10,215,ex,adposition,ex,ex,case,11,\N,"{F: [pos], N: [neg], V: [neg]}",['ex'],[ɛks]
11,215,summa,adjective,summus,summ,obl,8,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['sum', 'ma']",[sʊmma]
12,215,",",punctuation,",",",",punct,14,\N,\N,"[',']",\N
13,215,totumque,subordinating_conjunction,totumque,tot,mark,14,\N,{F: [pos]},"['to', 'tum', 'que']",[t̪ɔt̪ʊmkʷɛ]
14,215,videres,verb,vido,vider,advcl,8,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vi', 'de', 'res']",[wɪd̪ɛrɛs]
15,215,misceri,verb,misceo,miscer,xcomp,14,"{Aspect: [imperfective], InflClass: [lat_e], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['mis', 'ce', 'ri']",[mɪskɛrɪ]
16,215,ante,adposition,ante,ante,case,17,\N,"{F: [pos], N: [neg], V: [neg]}","['an', 'te']",[an̪t̪ɛ]
17,215,oculos,noun,oculus,ocul,obl,15,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['o', 'cu', 'los']",[ɔkʊlɔs]
18,215,tantis,determiner,tantus,tant,det,19,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['tan', 'tis']",[t̪an̪t̪ɪs]
19,215,clamoribus,noun,clamor,clamor,obl,15,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cla', 'mo', 'ri', 'bus']",[klamɔrɪbʊs]
20,215,aequor,noun,aequor,aequo,nsubj:pass,15,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'quor']",[ajkʷɔr]
21,215,?,punctuation,?,?,punct,1,\N,\N,['?'],\N
0,216,Improbe,verb,improbo,Improb,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'pro', 'be']",[ɪmprɔbɛ]
1,216,Amor,noun,amor,Amo,nsubj,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'mor']",[amɔr]
2,216,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N
3,216,quid,pronoun,quis,quid,obj,7,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [interrogative]}","{F: [pos], N: [pos], V: [neg]}",['quid'],[kʷɪd̪]
4,216,non,particle,non,non,advmod:neg,5,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪]
5,216,mortalia,adjective,mortalis,mortal,amod,6,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['mor', 'ta', 'li', 'a']",[mɔrt̪alɪ̣ja]
6,216,pectora,noun,pectora,pector,obj,7,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pec', 'to', 'ra']",[pɛkt̪ɔra]
7,216,cogis,verb,cogo,cog,ccomp,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['co', 'gis']",[kɔgɪs]
8,216,?,punctuation,?,?,punct,0,\N,\N,['?'],\N
0,217,Ire,verb,eo,Ir,csubj:pass,8,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['i', 're']",[ɪrɛ]
1,217,iterum,adverb,iterum,iter,advmod:tmod,0,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}","['i', 'te', 'rum']",[ɪt̪ɛrũː]
2,217,in,adposition,in,in,case,3,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
3,217,lacrimas,noun,lacrima,lacrim,obl:arg,0,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['la', 'cri', 'mas']",[lakrɪmas]
4,217,",",punctuation,",",",",punct,0,\N,\N,"[',']",\N
5,217,iterum,adverb,iterum,iter,advmod:tmod,8,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}","['i', 'te', 'rum']",[ɪt̪ɛrũː]
6,217,temptare,verb,tempto,temptar,xcomp,8,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tem', 'pta', 're']",[t̪ɛmpt̪arɛ]
7,217,precando,verb,preco,precand,advcl:abs,8,"{Aspect: [prospective], Case: [ablative], Gender: [neuter], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pre', 'can', 'do']",[prɛkan̪d̪ɔ]
8,217,cogitur,verb,cogo,cogi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['co', 'gi', 'tur']",[kɔgɪt̪ʊr]
9,217,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N
10,217,et,coordinating_conjunction,et,et,cc,13,\N,{F: [pos]},['et'],[ɛt̪]
11,217,supplex,noun,supplex,supplex,nsubj,13,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sup', 'plex']",[sʊpplɛks]
12,217,animos,noun,animus,anim,obj,13,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ni', 'mos']",[an̪ɪmɔs]
13,217,submittere,verb,submitto,submitter,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sub', 'mit', 'te', 're']",[sʊbmɪt̪t̪ɛrɛ]
14,217,amori,noun,amor,amor,obl:arg,13,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'mo', 'ri']",[amɔrɪ]
15,217,",",punctuation,",",",",punct,21,\N,\N,"[',']",\N
16,217,ne,subordinating_conjunction,ne,ne,mark,21,\N,{F: [pos]},['ne'],[n̪ɛ]
17,217,quid,pronoun,quis,quid,obj,21,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [interrogative]}","{F: [pos], N: [pos], V: [neg]}",['quid'],[kʷɪd̪]
18,217,inexpertum,noun,inexpertus,inexpert,obj,21,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['in', 'ex', 'per', 'tum']",[ɪn̪ɛkspɛrt̪ũː]
19,217,frustra,adverb,frustra,frustr,advmod,20,\N,"{F: [neg], N: [pos], V: [pos]}","['frus', 'tra']",[frʊst̪ra]
20,217,moritura,verb,morior,moritur,advcl,21,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['mo', 'ri', 'tu', 'ra']",[mɔrɪt̪ʊra]
21,217,relinquat,verb,relinquo,relinqua,advcl,8,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'lin', 'quat']",[rɛlɪŋkʷat̪]
22,217,.,punctuation,.,.,punct,8,\N,\N,['.'],\N
0,218,"""Anna",noun,"""Anna","""Ann",vocative,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""an', 'na']",[an̪n̪a]
1,218,",",punctuation,",",",",punct,0,\N,\N,"[',']",\N
2,218,vides,verb,video,vid,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vi', 'des']",[wɪd̪ɛs]
3,218,toto,determiner,totus,tot,obl,4,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['to', 'to']",[t̪ɔt̪ɔ]
4,218,properari,verb,propero,properar,xcomp,2,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'pe', 'ra', 'ri']",[prɔpɛrarɪ]
5,218,litore,noun,litor,litor,obl,4,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['li', 'to', 're']",[lɪt̪ɔrɛ]
6,218,;,punctuation,;,;,punct,2,\N,\N,[';'],\N
0,219,circum,adposition,circum,circ,nsubj,2,\N,"{F: [pos], N: [neg], V: [neg]}","['cir', 'cum']",[kɪrkũː]
1,219,undique,particle,undique,undique,advmod,2,\N,{F: [pos]},"['un', 'di', 'que']",[ʊn̪d̪ɪkʷɛ]
2,219,convenere,verb,convenio,convener,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 've', 'ne', 're']",[kɔn̪wɛn̪ɛrɛ]
3,219,;,punctuation,;,;,punct,2,\N,\N,[';'],\N
0,220,vocat,verb,voco,voca,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vo', 'cat']",[wɔkat̪]
1,220,iam,adverb,iam,iam,advmod:emph,0,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː]
2,220,carbasus,verb,carbo,carbas,xcomp,0,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['car', 'ba', 'sus']",[karbasʊs]
3,220,auras,noun,aurra,aur,obj,2,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ras']",[awras]
4,220,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N
5,220,puppibus,noun,pupxus,pupp,obl,9,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pup', 'pi', 'bus']",[pʊppɪbʊs]
6,220,et,coordinating_conjunction,et,et,cc,8,\N,{F: [pos]},['et'],[ɛt̪]
7,220,laeti,adjective,laetus,laet,amod,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['lae', 'ti']",[lajt̪ɪ]
8,220,nautae,noun,nauta,naut,nsubj,9,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['nau', 'tae']",[n̪awt̪aj]
9,220,imposuere,verb,imposuo,imposuer,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'po', 'su', 'e', 're']",[ɪmpɔsʊjɛrɛ]
10,220,coronas,noun,corona,coron,obj,9,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['co', 'ro', 'nas']",[kɔrɔn̪as]
11,220,.,punctuation,.,.,punct,0,\N,\N,['.'],\N
0,221,Hunc,determiner,hic,Hunc,det,1,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hunc'],[hʊŋk]
1,221,ego,pronoun,ego,ego,nsubj,13,"{Case: [nominative], InflClass: [lat_anom], Number: [singular], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['e', 'go']",[ɛgɔ]
2,221,si,subordinating_conjunction,si,si,mark,3,\N,{F: [pos]},['si'],[sɪ]
3,221,potui,verb,posuum,potu,advcl,13,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['po', 'tu', 'i']",[pɔt̪uj]
4,221,tantum,adverb,tantum,tant,advmod,5,"{Numeral: [cardinal], PronominalType: [demonstrative]}","{F: [neg], N: [pos], V: [pos]}","['tan', 'tum']",[t̪an̪t̪ũː]
5,221,sperare,verb,spero,sperar,xcomp,3,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['spe', 'ra', 're']",[spɛrarɛ]
6,221,dolorem,noun,dolor,dolor,obj,5,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['do', 'lo', 'rem']",[d̪ɔlɔrẽː]
7,221,",",punctuation,",",",",punct,9,\N,\N,"[',']",\N
8,221,et,coordinating_conjunction,et,et,cc,9,\N,{F: [pos]},['et'],[ɛt̪]
9,221,perferre,verb,perfero,perferr,conj,5,"{Aspect: [imperfective], InflClass: [lat_anom], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['per', 'fer', 're']",[pɛrfɛrrɛ]
10,221,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N
11,221,soror,noun,soror,soro,conj,9,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['so', 'ror']",[sɔrɔr]
12,221,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N
13,221,potero,verb,possum,poter,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [first], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['po', 'te', 'ro']",[pɔt̪ɛrɔ]
14,221,.,punctuation,.,.,punct,13,\N,\N,['.'],\N
0,222,Miserae,noun,miser,Miser,nsubj,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mi', 'se', 'rae']",[mɪsɛraj]
1,222,hoc,determiner,hic,hoc,obj,4,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hoc'],[hɔk]
2,222,tamen,adverb,tamen,tamen,advmod,4,{Form: [pos]},"{F: [neg], N: [pos], V: [pos]}","['ta', 'men']",[t̪amɛn̪]
3,222,unum,determiner,unus,un,obj,4,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Numeral: [cardinal], NumValue: [pos], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['u', 'num']",[ʊn̪ũː]
4,222,exsequere,verb,exssequor,exsequer,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'se', 'que', 're']",[ɛkssɛkʷɛrɛ]
5,222,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N
6,222,Anna,proper_noun,Anna,Ann,vocative,4,"{Foreign: [pos], Gender: [masculine], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['an', 'na']",[an̪n̪a]
7,222,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N
8,222,mihi,pronoun,ego,mih,obl:arg,4,"{Case: [dative], InflClass: [lat_anom], Number: [singular], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['mi', 'hi']",[mɪhɪ]
9,222,.,punctuation,.,.,punct,4,\N,\N,['.'],\N
0,223,Solam,determiner,solus,Sol,advcl:pred,2,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['so', 'lam']",[sɔlãː]
1,223,nam,particle,nam,nam,discourse,5,\N,{F: [pos]},['nam'],[n̪ãː]
2,223,perfidus,noun,perfidus,perfid,nsubj,5,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['per', 'fi', 'dus']",[pɛrfɪd̪ʊs]
3,223,ille,determiner,ille,ille,det,2,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'le']",[ɪɫlɛ]
4,223,te,pronoun,tu,t,obj,5,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['te'],[t̪ɛ]
5,223,colere,verb,colo,coler,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['co', 'le', 're']",[kɔlɛrɛ]
6,223,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N
7,223,arcanos,noun,arcanus,arcan,obj,10,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'ca', 'nos']",[arkan̪ɔs]
8,223,etiam,adverb,etiam,etiam,advmod:emph,7,{<class 'NoneType'>: [None]},"{F: [neg], N: [pos], V: [pos]}","['e', 'ti', 'am']",[ɛt̪ɪ̣jãː]
9,223,tibi,pronoun,tu,tib,obl:arg,10,"{Case: [dative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['ti', 'bi']",[t̪ɪbɪ]
10,223,credere,verb,credo,creder,conj,5,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cre', 'de', 're']",[krɛd̪ɛrɛ]
11,223,sensus,noun,sensus,sens,obj,10,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sen', 'sus']",[seːn̪sʊs]
12,223,;,punctuation,;,;,punct,5,\N,\N,[';'],\N
0,224,sola,determiner,solus,sol,advcl:pred,3,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['so', 'la']",[sɔla]
1,224,viri,noun,virus,vir,nmod,3,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'ri']",[wɪrɪ]
2,224,mollis,adjective,mollis,moll,amod,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['mol', 'lis']",[mɔɫlɪs]
3,224,aditus,noun,aditus,adit,root,-1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'di', 'tus']",[ad̪ɪt̪ʊs]
4,224,et,coordinating_conjunction,et,et,cc,5,\N,{F: [pos]},['et'],[ɛt̪]
5,224,tempora,noun,tempus,tempor,conj,3,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tem', 'po', 'ra']",[t̪ɛmpɔra]
6,224,noras,adjective,noras,nor,amod,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['no', 'ras']",[n̪ɔras]
7,224,.,punctuation,.,.,punct,3,\N,\N,['.'],\N
0,225,I,numeral,i,I,root,-1,\N,"{F: [pos], N: [pos], V: [neg]}",['i'],[ɪ]
1,225,",",punctuation,",",",",punct,2,\N,\N,"[',']",\N
2,225,soror,noun,soror,soro,conj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['so', 'ror']",[sɔrɔr]
3,225,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N
4,225,atque,coordinating_conjunction,atque,atque,cc,5,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ]
5,225,hostem,noun,hostim,host,conj,0,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hos', 'tem']",[hɔst̪ẽː]
6,225,supplex,noun,supplex,supplex,nmod,5,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sup', 'plex']",[sʊpplɛks]
7,225,adfare,other,adfar,adfar,cc,8,{Abbreviation: [pos]},\N,"['ad', 'fa', 're']",[ad̪farɛ]
8,225,superbum,noun,superbum,superb,conj,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['su', 'per', 'bum']",[sʊpɛrbũː]
9,225,:,punctuation,:,:,punct,0,\N,\N,[':'],\N
0,226,non,particle,non,non,advmod:neg,8,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪]
1,226,ego,pronoun,ego,ego,nsubj,8,"{Case: [nominative], InflClass: [lat_anom], Number: [singular], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['e', 'go']",[ɛgɔ]
2,226,cum,adposition,cum,cum,case,3,\N,"{F: [pos], N: [neg], V: [neg]}",['cum'],[kũː]
3,226,Danais,noun,dana,Dana,obl,5,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['da', 'na', 'is']",[d̪an̪ajɪs]
4,226,Troianam,adjective,troianus,Troian,obj,5,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tro', 'ia', 'nam']",[t̪rɔjjan̪ãː]
5,226,exscindere,verb,exscindo,exscinder,xcomp,8,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'scin', 'de', 're']",[ɛksskɪn̪d̪ɛrɛ]
6,226,gentem,noun,gens,gent,obj,5,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['gen', 'tem']",[gɛn̪t̪ẽː]
7,226,Aulide,noun,aulis,Aulid,flat,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'li', 'de']",[awlɪd̪ɛ]
8,226,iuravi,verb,iuro,iurav,root,-1,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['iu', 'ra', 'vi']",[jʊrawɪ]
9,226,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N
10,226,classemve,adverb,classemve,classemv,advmod,13,\N,"{F: [neg], N: [pos], V: [pos]}","['clas', 'sem', 've']",[klassɛmwɛ]
11,226,ad,adposition,ad,ad,case,12,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪]
12,226,Pergama,noun,pergama,Pergam,obl:arg,13,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['per', 'ga', 'ma']",[pɛrgama]
13,226,misi,verb,mitto,mis,conj,8,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mi', 'si']",[mɪsɪ]
14,226,",",punctuation,",",",",punct,19,\N,\N,"[',']",\N
15,226,nec,coordinating_conjunction,nec,nec,cc,19,\N,{F: [pos]},['nec'],[n̪ɛk]
16,226,patris,noun,pater,patr,nmod,18,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'tris']",[pat̪rɪs]
17,226,Anchisae,adjective,anchisa,Anchis,amod,16,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['an', 'chi', 'sae']",[aŋkʰɪsaj]
18,226,cineres,noun,cinis,ciner,nsubj:pass,20,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ci', 'ne', 'res']",[kɪn̪ɛrɛs]
