index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription
8,70,pendent,verb,pendeo,pende,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pen', 'dent']",[pɛn̪d̪ɛn̪t̪]
9,70,currus,noun,currus,curr,nsubj,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cur', 'rus']",[kʊrrʊs]
10,70,curvaeque,adverb,curvaeque,curv,advmod,8,\N,"{F: [neg], N: [pos], V: [pos]}","['cur', 'vae', 'que']",[kʊrwajkʷɛ]
11,70,secures,noun,secures,secur,conj,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['se', 'cu', 'res']",[sɛkʊrɛs]
12,70,et,coordinating_conjunction,et,et,cc,13,\N,{F: [pos]},['et'],[ɛt̪]
13,70,cristae,noun,crista,crist,conj,11,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cris', 'tae']",[krɪst̪aj]
14,70,capitum,noun,caputus,capit,nmod,11,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ca', 'pi', 'tum']",[kapɪt̪ũː]
15,70,et,coordinating_conjunction,et,et,cc,17,\N,{F: [pos]},['et'],[ɛt̪]
16,70,portarum,noun,porta,portar,conj,14,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['por', 'ta', 'rum']",[pɔrt̪arũː]
17,70,ingentia,noun,ingentia,ingent,conj,11,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['in', 'gen', 'ti', 'a']",[ɪŋgɛn̪t̪ɪ̣ja]
18,70,claustra,noun,claustra,claustr,conj,17,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['claus', 'tra']",[klawst̪ra]
19,70,spiculaque,adjective,spiculaqus,spicul,amod,20,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['spi', 'cu', 'la', 'que']",[spɪkʊlakʷɛ]
20,70,clipeique,noun,clipesqus,clipe,conj,18,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cli', 'pei', 'que']",[klɪpejkʷɛ]
21,70,ereptaque,adjective,ereptaqis,erept,amod,22,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['e', 'rep', 'ta', 'que']",[ɛrɛpt̪akʷɛ]
22,70,rostra,noun,rostrum,rostr,conj,20,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ros', 'tra']",[rɔst̪ra]
23,70,carinis,noun,caro,carin,nmod,22,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ca', 'ri', 'nis']",[karɪn̪ɪs]
24,70,.,punctuation,.,.,punct,8,\N,\N,['.'],\N
0,71,Ipse,determiner,ipse,Ips,det,2,"{Case: [nominative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'se']",[ɪpsɛ]
1,71,Quirinali,adjective,quirinalis,Quirinal,obl,4,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['qui', 'ri', 'na', 'li']",[kʷɪrɪn̪alɪ]
2,71,lituo,noun,lituo,litu,nsubj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['li', 'tu', 'o']",[lɪt̪ʊjɔ]
3,71,parvaque,adjective,parvus,parv,amod,2,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['par', 'va', 'que']",[parwakʷɛ]
4,71,sedebat,verb,sedeo,sedeba,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['se', 'de', 'bat']",[sɛd̪ɛbat̪]
5,71,succinctus,verb,succingo,succinct,xcomp,4,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['suc', 'cin', 'ctus']",[sʊkkɪŋkt̪ʊs]
6,71,trabea,noun,trabea,trabe,obj,5,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tra', 'be', 'a']",[t̪rabɛ̣ja]
7,71,laevaque,noun,laeva,laev,obj,9,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lae', 'va', 'que']",[lajwakʷɛ]
8,71,ancile,noun,ancilis,ancil,nsubj,9,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['an', 'ci', 'le']",[aŋkɪlɛ]
9,71,gerebat,verb,gero,gereba,conj,4,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ge', 're', 'bat']",[gɛrɛbat̪]
10,71,Picus,proper_noun,Picus,Pic,nsubj,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pi', 'cus']",[pɪkʊs]
11,71,",",punctuation,",",",",punct,12,\N,\N,"[',']",\N
12,71,equum,noun,equus,equ,obj,9,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['e', 'qu', 'um']",[ɛkʷũː]
13,71,domitor,noun,domitor,domito,nmod,12,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['do', 'mi', 'tor']",[d̪ɔmɪt̪ɔr]
14,71,;,punctuation,;,;,punct,4,\N,\N,[';'],\N
0,72,quem,pronoun,qui,qu,obj,1,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quem'],[kʷẽː]
1,72,capta,verb,capio,capt,csubj:relcl,9,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['cap', 'ta']",[kapt̪a]
2,72,cupidine,noun,cupido,cupidin,obl,1,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cu', 'pi', 'di', 'ne']",[kʊpɪd̪ɪn̪ɛ]
3,72,coniunx,noun,coniunx,coniunx,nsubj:pass,1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['co', 'ni', 'unx']",[kɔn̪ɪ̣jʊŋks]
4,72,aurea,adjective,aureus,aure,amod,3,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['au', 're', 'a']",[awrɛ̣ja]
5,72,percussum,verb,percudo,percuss,acl,6,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['per', 'cus', 'sum']",[pɛrkʊssũː]
6,72,virga,noun,virga,virg,nsubj,9,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vir', 'ga']",[wɪrga]
7,72,versumque,adjective,versusque,vers,amod,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ver', 'sum', 'que']",[wɛrsʊmkʷɛ]
8,72,venenis,noun,venenus,venen,obl,9,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ve', 'ne', 'nis']",[wɛn̪ɛn̪ɪs]
9,72,fecit,verb,facio,feci,root,-1,"{Aspect: [perfective], InflClass: [lat_i2], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fe', 'cit']",[fɛkɪt̪]
10,72,avem,noun,avi,av,obj,12,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'vem']",[awẽː]
11,72,Circe,proper_noun,ciries,Circ,nsubj,12,"{Foreign: [pos], Gender: [masculine], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cir', 'ce']",[kɪrkɛ]
12,72,sparsitque,verb,sparsum,sparsi,conj,9,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['spar', 'sit', 'que']",[sparsɪt̪kʷɛ]
13,72,coloribus,noun,color,color,obl,12,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['co', 'lo', 'ri', 'bus']",[kɔlɔrɪbʊs]
14,72,alas,noun,ala,al,obj,12,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'las']",[alas]
15,72,.,punctuation,.,.,punct,9,\N,\N,['.'],\N
0,73,Tali,determiner,talis,Tal,det,2,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ta', 'li']",[t̪alɪ]
1,73,intus,particle,intus,int,amod,2,\N,{F: [pos]},"['in', 'tus']",[ɪn̪t̪ʊs]
2,73,templo,noun,templum,templ,obl,13,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tem', 'plo']",[t̪ɛmplɔ]
3,73,divom,noun,divus,divo,nsubj,13,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['di', 'vom']",[d̪ɪwɔ̃ː]
4,73,patriaque,adjective,patrius,patr,amod,3,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pa', 'tri', 'a', 'que']",[pat̪rɪ̣jakʷɛ]
5,73,Latinus,adjective,Latinus,Latin,amod,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['la', 'ti', 'nus']",[lat̪ɪn̪ʊs]
6,73,sede,noun,sedeo,sed,obl,7,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['se', 'de']",[sɛd̪ɛ]
7,73,sedens,verb,sedeo,sede,advcl,13,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['se', 'dens']",[sɛd̪eːn̪s]
8,73,Teucros,noun,teucris,Teucr,obj,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['teu', 'cros']",[t̪ewkrɔs]
9,73,ad,adposition,ad,ad,case,10,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪]
10,73,sese,pronoun,sui,ses,obl,13,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['se', 'se']",[sɛsɛ]
11,73,in,adposition,in,in,case,12,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
12,73,tecta,noun,tectus,tect,obl:arg,13,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tec', 'ta']",[t̪ɛkt̪a]
13,73,vocavit,verb,vocavo,vocavi,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vo', 'ca', 'vit']",[wɔkawɪt̪]
14,73,",",punctuation,",",",",punct,20,\N,\N,"[',']",\N
15,73,atque,coordinating_conjunction,atque,atque,cc,20,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ]
16,73,haec,determiner,hic,haec,obj,20,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['haec'],[hajk]
17,73,ingressis,verb,ingridio,ingress,advcl:abs,20,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'gres', 'sis']",[ɪŋgrɛssɪs]
18,73,placido,adjective,placidus,placid,amod,17,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pla', 'ci', 'do']",[plakɪd̪ɔ]
19,73,prior,adjective,prior,prio,xcomp,20,"{Case: [nominative], Degree: [comparative], Gender: [masculine], InflClass: [ind_eur_x], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'or']",[prɪ̣jɔr]
20,73,edidit,verb,edo,edidi,conj,13,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'di', 'dit']",[ɛd̪ɪd̪ɪt̪]
21,73,ore,noun,os,or,obl,20,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['o', 're']",[ɔrɛ]
22,73,:,punctuation,:,:,punct,13,\N,\N,[':'],\N
0,74,"""Dicite",verb,"""dico","""Dicit",root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['""di', 'ci', 'te']",[d̪ɪkɪt̪ɛ]
1,74,",",punctuation,",",",",punct,2,\N,\N,"[',']",\N
2,74,Dardanidae,adjective,dardanidus,Dardanid,conj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['dar', 'da', 'ni', 'dae']",[d̪ard̪an̪ɪd̪aj]
3,74,(,punctuation,(,(,punct,6,\N,\N,['('],\N
4,74,neque,coordinating_conjunction,neque,neque,cc,6,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ]
5,74,enim,particle,enim,enim,discourse,6,\N,{F: [pos]},"['e', 'nim']",[ɛn̪ĩː]
6,74,nescimus,verb,nescio,nescim,conj,0,"{Aspect: [imperfective], Mood: [indicative], Number: [plural], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['nes', 'ci', 'mus']",[n̪ɛskɪmʊs]
7,74,et,coordinating_conjunction,et,et,cc,8,\N,{F: [pos]},['et'],[ɛt̪]
8,74,urbem,noun,urbs,urb,obj,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'bem']",[ʊrbẽː]
9,74,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪]
10,74,genus,noun,genus,gen,conj,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'nus']",[gɛn̪ʊs]
11,74,",",punctuation,",",",",punct,12,\N,\N,"[',']",\N
12,74,auditique,verb,audio,audit,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['au', 'di', 'ti', 'que']",[awd̪ɪt̪ɪkʷɛ]
13,74,advertitis,verb,adverto,advertit,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'ver', 'ti', 'tis']",[ad̪wɛrt̪ɪt̪ɪs]
14,74,aequore,noun,aequo,aequor,obl,13,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'quo', 're']",[ajkʷɔrɛ]
15,74,cursum,noun,cursus,curs,obj,13,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cur', 'sum']",[kʊrsũː]
16,74,),punctuation,),),punct,13,\N,\N,[')'],\N
17,74,",",punctuation,",",",",punct,18,\N,\N,"[',']",\N
18,74,quid,pronoun,quis,quid,obj,13,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [interrogative]}","{F: [pos], N: [pos], V: [neg]}",['quid'],[kʷɪd̪]
19,74,petitis,verb,peto,petit,advcl:abs,13,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'ti', 'tis']",[pɛt̪ɪt̪ɪs]
20,74,?,punctuation,?,?,punct,22,\N,\N,['?'],\N
21,74,Quae,pronoun,qui,Qu,nsubj,34,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj]
22,74,causa,noun,causa,caus,obj,34,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cau', 'sa']",[kawsa]
23,74,rates,noun,ratis,rat,obj,34,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'tes']",[rat̪ɛs]
24,74,aut,coordinating_conjunction,aut,aut,cc,26,\N,{F: [pos]},['aut'],[awt̪]
25,74,cuius,pronoun,qui,cu,nmod,27,"{Case: [genitive], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}","['cui', 'us']",[kʊjjʊs]
26,74,egentis,verb,ego,egent,acl,23,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'gen', 'tis']",[ɛgɛn̪t̪ɪs]
27,74,litus,noun,litus,lit,obj,26,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['li', 'tus']",[lɪt̪ʊs]
28,74,ad,adposition,ad,ad,case,29,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪]
29,74,Ausonium,noun,Ausonium,Ausoni,obl,26,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'so', 'ni', 'um']",[awsɔn̪ɪ̣jũː]
30,74,tot,determiner,tot,to,det,29,{PronominalType: [demonstrative]},"{F: [pos], N: [pos], V: [neg]}",['tot'],[t̪ɔt̪]
31,74,per,adposition,per,per,case,32,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr]
32,74,vada,noun,vada,vad,obl,34,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['va', 'da']",[wad̪a]
33,74,caerula,noun,caerula,caerul,obj,34,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cae', 'ru', 'la']",[kajrʊla]
34,74,vexit,verb,vicet,vexi,acl:relcl,18,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ve', 'xit']",[wɛksɪt̪]
35,74,?,punctuation,?,?,punct,0,\N,\N,['?'],\N
0,75,Sive,coordinating_conjunction,Sive,Siv,cc,1,\N,{F: [pos]},"['si', 've']",[sɪwɛ]
1,75,errore,noun,error,error,root,-1,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['er', 'ro', 're']",[ɛrrɔrɛ]
2,75,viae,noun,via,vi,conj,1,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'ae']",[wɪ̣jaj]
3,75,seu,coordinating_conjunction,siue,se,cc,4,\N,{F: [pos]},['seu'],[sew]
4,75,tempestatibus,noun,tempestas,tempestat,conj,1,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tem', 'pes', 'ta', 'ti', 'bus']",[t̪ɛmpɛst̪at̪ɪbʊs]
5,75,acti,verb,aco,act,conj,2,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ac', 'ti']",[akt̪ɪ]
6,75,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N
7,75,qualia,determiner,qualis,qual,nsubj,11,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['qua', 'li', 'a']",[kʷalɪ̣ja]
8,75,multa,determiner,multus,mult,nsubj,11,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Numeral: [cardinal], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['mul', 'ta']",[mʊɫt̪a]
9,75,mari,noun,mare,mar,obl,11,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'ri']",[marɪ]
10,75,nautae,noun,nauta,naut,nsubj,11,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['nau', 'tae']",[n̪awt̪aj]
11,75,patiuntur,verb,patior,pati,acl:relcl,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pa', 'ti', 'un', 'tur']",[pat̪ɪ̣jʊn̪t̪ʊr]
12,75,in,adposition,in,in,case,13,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
13,75,alto,noun,altus,alt,obl,11,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['al', 'to']",[aɫt̪ɔ]
14,75,",",punctuation,",",",",punct,16,\N,\N,"[',']",\N
15,75,fluminis,noun,flumen,flumin,obl:arg,16,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['flu', 'mi', 'nis']",[flʊmɪn̪ɪs]
