index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription
7,273,sive,coordinating_conjunction,sive,sive,cc,12,\N,{F: [pos]},"['si', 've']",[sɪwɛ]
8,273,Erycis,noun,erycus,Eryc,nmod,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['e', 'ry', 'cis']",[ɛrykɪs]
9,273,finis,noun,finis,fin,nsubj,12,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'nis']",[fɪn̪ɪs]
10,273,regemque,noun,regem,reg,obj,12,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'gem', 'que']",[rɛgɛmkʷɛ]
11,273,optatis,verb,optateo,optat,acl,10,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['op', 'ta', 'tis']",[ɔpt̪at̪ɪs]
12,273,Acesten,verb,acesto,Acesten,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'ces', 'ten']",[akɛst̪ɛn̪]
13,273,",",punctuation,",",",",punct,16,\N,\N,"[',']",\N
14,273,auxilio,noun,auxilium,auxili,obl,16,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'xi', 'li', 'o']",[awksɪlɪ̣jɔ]
15,273,tutos,adjective,tutus,tut,amod,14,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['tu', 'tos']",[t̪ʊt̪ɔs]
16,273,dimittam,verb,dimitto,dimitt,conj,12,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [first], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['di', 'mit', 'tam']",[d̪ɪmɪt̪t̪ãː]
17,273,",",punctuation,",",",",punct,19,\N,\N,"[',']",\N
18,273,opibusque,noun,opusqui,op,obl,19,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['o', 'pi', 'bus', 'que']",[ɔpɪbʊskʷɛ]
19,273,iuvabo,verb,iuvo,iuvab,conj,16,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [first], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['iu', 'va', 'bo']",[jʊwabɔ]
20,273,.,punctuation,.,.,punct,1,\N,\N,['.'],\N
0,274,Voltis,verb,volo,Volt,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vol', 'tis']",[wɔɫt̪ɪs]
1,274,et,coordinating_conjunction,et,et,cc,5,\N,{F: [pos]},['et'],[ɛt̪]
2,274,his,determiner,hic,h,obl:arg,0,"{Case: [dative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['his'],[hɪs]
3,274,mecum,determiner,ego,mec,det,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['me', 'cum']",[mɛkũː]
4,274,pariter,adverb,pariter,parite,advmod,5,\N,"{F: [neg], N: [pos], V: [pos]}","['pa', 'ri', 'ter']",[parɪt̪ɛr]
5,274,considere,verb,considero,consider,xcomp,0,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'si', 'de', 're']",[kɔːn̪sɪd̪ɛrɛ]
6,274,regnis,noun,regnum,regn,obl,5,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['reg', 'nis']",[rɛŋn̪ɪs]
7,274,;,punctuation,;,;,punct,0,\N,\N,[';'],\N
0,275,urbem,noun,urbs,urb,obj,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'bem']",[ʊrbẽː]
1,275,quam,pronoun,qui,quam,obj,2,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quam'],[kʷãː]
2,275,statuo,verb,statuo,statu,acl:relcl,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sta', 'tu', 'o']",[st̪at̪ʊjɔ]
3,275,vestra,determiner,vester,vestr,nsubj,2,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular, psor], Person: [psor], Possessive: [pos], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['ves', 'tra']",[wɛst̪ra]
4,275,est,auxiliary,sum,est,cop,3,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪]
5,275,",",punctuation,",",",",punct,0,\N,\N,"[',']",\N
6,275,subducite,adverb,subducite,subducit,advcl,7,\N,"{F: [neg], N: [pos], V: [pos]}","['sub', 'du', 'ci', 'te']",[sʊbd̪ʊkɪt̪ɛ]
7,275,navis,noun,nav,nav,root,-1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'vis']",[n̪awɪs]
8,275,;,punctuation,;,;,punct,7,\N,\N,[';'],\N
0,276,Tros,noun,tros,Tr,nsubj:pass,5,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['tros'],[t̪rɔs]
1,276,Tyriusque,particle,tyrius,Tyr,discourse,5,\N,{F: [pos]},"['ty', 'ri', 'us', 'que']",[t̪yrɪ̣jʊskʷɛ]
2,276,mihi,pronoun,ego,mih,obl:arg,5,"{Case: [dative], InflClass: [lat_anom], Number: [singular], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['mi', 'hi']",[mɪhɪ]
3,276,nullo,determiner,nullus,null,det,4,"{Case: [ablative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], Polarity: [neg], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['nul', 'lo']",[n̪ʊɫlɔ]
4,276,discrimine,noun,discrimen,discrimin,obl,5,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['dis', 'cri', 'mi', 'ne']",[d̪ɪskrɪmɪn̪ɛ]
5,276,agetur,verb,ago,age,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['a', 'ge', 'tur']",[agɛt̪ʊr]
6,276,.,punctuation,.,.,punct,5,\N,\N,['.'],\N
0,277,Atque,coordinating_conjunction,atque,A,cc,1,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ]
1,277,utinam,verb,utor,utin,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['u', 'ti', 'nam']",[ʊt̪ɪn̪ãː]
2,277,rex,noun,rex,rex,nsubj,1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['rex'],[rɛks]
3,277,ipse,determiner,ipse,ipse,det,2,"{Case: [nominative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'se']",[ɪpsɛ]
4,277,Noto,noun,nosco,Not,obl,5,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['no', 'to']",[n̪ɔt̪ɔ]
5,277,compulsus,verb,compello,compuls,acl,2,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['com', 'pul', 'sus']",[kɔmpʊɫsʊs]
6,277,eodem,determiner,idem,eod,obl,7,"{Case: [ablative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['e', 'o', 'dem']",[ɛ̣jɔd̪ẽː]
7,277,adforet,verb,adforo,adfore,advcl,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'fo', 'ret']",[ad̪fɔrɛt̪]
8,277,Aeneas,adjective,aeneus,Aene,nsubj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ne', 'as']",[ajn̪ɛ̣jas]
9,277,!,pronoun,sum,!,obj,10,"{Case: [nominative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['!'],\N
10,277,Equidem,verb,equideo,Equid,conj,7,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'qui', 'dem']",[ɛkʷɪd̪ẽː]
11,277,per,adposition,per,per,case,12,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr]
12,277,litora,noun,litora,litor,obl,14,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['li', 'to', 'ra']",[lɪt̪ɔra]
13,277,certos,adjective,certus,cert,amod,12,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['cer', 'tos']",[kɛrt̪ɔs]
14,277,dimittam,verb,dimitto,dimitt,conj,10,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [first], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['di', 'mit', 'tam']",[d̪ɪmɪt̪t̪ãː]
15,277,et,coordinating_conjunction,et,et,cc,19,\N,{F: [pos]},['et'],[ɛt̪]
16,277,Libyae,noun,libya,Liby,obl:arg,17,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['li', 'by', 'ae']",[lɪbyjaj]
17,277,lustrare,verb,lustraho,lustrar,xcomp,14,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['lus', 'tra', 're']",[lʊst̪rarɛ]
18,277,extrema,adjective,exterior,extrem,obj,17,"{Case: [accusative], Degree: [absolute_superlative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ex', 'tre', 'ma']",[ɛkst̪rɛma]
19,277,iubebo,verb,iubeo,iubeb,conj,14,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [second], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['iu', 'be', 'bo']",[jʊbɛbɔ]
20,277,",",punctuation,",",",",punct,28,\N,\N,"[',']",\N
21,277,si,subordinating_conjunction,si,si,mark,28,\N,{F: [pos]},['si'],[sɪ]
22,277,quibus,pronoun,qui,qu,obl,23,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}","['qui', 'bus']",[kʷɪbʊs]
23,277,eiectus,verb,eio,eiect,advcl,28,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['eiec', 'tus']",[ejɛkt̪ʊs]
24,277,silvis,noun,silvum,silv,obl,23,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sil', 'vis']",[sɪɫwɪs]
25,277,aut,coordinating_conjunction,aut,aut,cc,26,\N,{F: [pos]},['aut'],[awt̪]
26,277,urbibus,noun,urbus,urb,conj,24,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'bi', 'bus']",[ʊrbɪbʊs]
27,277,errat.,noun,errata,errat.,obl,23,{Abbreviation: [pos]},"{F: [neg], N: [pos], V: [neg]}","['er', 'rat.']",[ɛrrat̪]
28,277,"""",verb,ego,"""",advcl,42,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['""']",\N
29,277,His,determiner,hic,H,nsubj:pass,32,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['his'],[hɪs]
30,277,animum,noun,animus,anim,obj,40,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ni', 'mum']",[an̪ɪmũː]
31,277,arrecti,noun,arrectus,arrect,nmod,30,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'rec', 'ti']",[arrɛkt̪ɪ]
32,277,dictis,verb,dico,dict,advcl:abs,42,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dic', 'tis']",[d̪ɪkt̪ɪs]
33,277,et,coordinating_conjunction,et,et,cc,34,\N,{F: [pos]},['et'],[ɛt̪]
34,277,fortis,adjective,fortis,fort,amod,35,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['for', 'tis']",[fɔrt̪ɪs]
35,277,Achates,noun,achas,Achat,nsubj,42,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ac', 'ha', 'tes']",[akʰat̪ɛs]
36,277,et,coordinating_conjunction,et,et,cc,37,\N,{F: [pos]},['et'],[ɛt̪]
37,277,pater,noun,pater,pate,conj,35,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ter']",[pat̪ɛr]
38,277,Aeneas,adjective,aeneus,Aene,amod,37,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ne', 'as']",[ajn̪ɛ̣jas]
39,277,iamdudum,adjective,iamdus,iamdud,amod,41,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['iam', 'du', 'dum']",[jamd̪ʊd̪ũː]
40,277,erumpere,verb,erumpo,erumper,xcomp,42,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'rum', 'pe', 're']",[ɛrʊmpɛrɛ]
41,277,nubem,noun,nubem,nub,obj,40,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'bem']",[n̪ʊbẽː]
42,277,ardebant,verb,ardeo,ardeba,conj,19,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ar', 'de', 'bant']",[ard̪ɛban̪t̪]
43,277,.,punctuation,.,.,punct,1,\N,\N,['.'],\N
0,278,Prior,adjective,prior,Prio,obj,2,"{Case: [nominative], Degree: [comparative], Gender: [masculine], InflClass: [ind_eur_x], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'or']",[prɪ̣jɔr]
1,278,Aenean,adjective,aeneanis,Aenean,obj,2,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ne', 'an']",[ajn̪ɛ̣jan̪]
2,278,compellat,verb,compello,compella,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['com', 'pel', 'lat']",[kɔmpɛɫlat̪]
3,278,Achates,noun,achas,Achat,nsubj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ac', 'ha', 'tes']",[akʰat̪ɛs]
4,278,:,punctuation,:,:,punct,2,\N,\N,[':'],\N
0,279,"""Nate",verb,"""nateo","""Nat",root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['""na', 'te']",[n̪at̪ɛ]
1,279,dea,noun,dea,de,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'a']",[d̪ɛ̣ja]
2,279,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N
3,279,quae,pronoun,qui,quae,nsubj,7,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj]
4,279,nunc,adverb,nunc,nunc,advmod:tmod,7,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk]
5,279,animo,noun,animus,anim,obl,7,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ni', 'mo']",[an̪ɪmɔ]
6,279,sententia,noun,sententia,sentent,nsubj,7,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sen', 'ten', 'ti', 'a']",[sɛn̪t̪ɛn̪t̪ɪ̣ja]
7,279,surgit,verb,surgo,surgi,acl:relcl,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sur', 'git']",[sʊrgɪt̪]
8,279,?,punctuation,?,?,punct,0,\N,\N,['?'],\N
0,280,omnia,determiner,omnis,omn,det,1,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['om', 'ni', 'a']",[ɔmn̪ɪ̣ja]
1,280,tuta,adjective,tutus,tut,obj,2,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['tu', 'ta']",[t̪ʊt̪a]
2,280,vides,verb,video,vid,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vi', 'des']",[wɪd̪ɛs]
3,280,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N
4,280,classem,noun,classa,class,obj,2,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['clas', 'sem']",[klassẽː]
5,280,sociosque,noun,socio,soci,flat,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['so', 'ci', 'os', 'que']",[sɔkɪ̣jɔskʷɛ]
6,280,receptos,verb,recipio,recept,acl,4,"{Aspect: [perfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['re', 'cep', 'tos']",[rɛkɛpt̪ɔs]
7,280,.,punctuation,.,.,punct,2,\N,\N,['.'],\N
0,281,Unus,determiner,unus,Un,nsubj,1,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Numeral: [cardinal], NumValue: [pos], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['u', 'nus']",[ʊn̪ʊs]
1,281,abest,verb,absum,abes,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'best']",[abɛst̪]
2,281,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N
3,281,medio,adjective,medius,medi,obl:arg,1,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'o']",[mɛd̪ɪ̣jɔ]
4,281,in,adposition,in,in,case,5,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
5,281,fluctu,noun,fluctus,fluct,obl,1,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fluc', 'tu']",[flʊkt̪ʊ]
6,281,quem,pronoun,qui,qu,obj,7,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quem'],[kʷẽː]
7,281,vidimus,verb,vido,vidim,acl:relcl,5,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vi', 'di', 'mus']",[wɪd̪ɪmʊs]
8,281,ipsi,determiner,ipse,ips,nsubj,7,"{Case: [nominative], Form: [pos], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'si']",[ɪpsɪ]
9,281,submersum,verb,submerdo,submers,xcomp,7,"{Aspect: [perfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['sub', 'mer', 'sum']",[sʊbmɛrsũː]
10,281,;,punctuation,;,;,punct,1,\N,\N,[';'],\N
0,282,dictis,verb,dico,dict,ccomp,1,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dic', 'tis']",[d̪ɪkt̪ɪs]
1,282,respondent,verb,respondeo,responde,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['res', 'pon', 'dent']",[rɛspɔn̪d̪ɛn̪t̪]
2,282,cetera,determiner,ceterus,ceter,nsubj,1,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['ce', 'te', 'ra']",[kɛt̪ɛra]
3,282,matris.,noun,matrisas,matris.,nmod,2,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'tris.']",[mat̪rɪs]
4,282,"""",other,),"""",cc,7,{Abbreviation: [pos]},\N,"['""']",\N
5,282,Vix,adverb,Vix,Vix,advmod,7,\N,"{F: [neg], N: [pos], V: [pos]}",['vix'],[wɪks]
6,282,ea,pronoun,is,e,obl,7,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], Person: [third], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['e', 'a']",[ɛ̣ja]
7,282,fatus,verb,fatuo,fat,csubj,1,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fa', 'tus']",[fat̪ʊs]
8,282,erat,auxiliary,sum,era,aux:pass,7,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['e', 'rat']",[ɛrat̪]
9,282,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N
10,282,cum,subordinating_conjunction,cum,cum,mark,13,{PronominalType: [relative]},{F: [pos]},['cum'],[kũː]
11,282,circumfusa,verb,circumfuo,circumfus,csubj,13,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['cir', 'cum', 'fu', 'sa']",[kɪrkʊmfʊsa]
12,282,repente,verb,repens,repent,advcl:abs,13,"{Aspect: [imperfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'pen', 'te']",[rɛpɛn̪t̪ɛ]
13,282,scindit,verb,scindo,scindi,advcl,1,"{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['scin', 'dit']",[skɪn̪d̪ɪt̪]
14,282,se,pronoun,sui,s,obj,13,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}",['se'],[sɛ]
15,282,nubes,noun,nubes,nub,nsubj,13,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'bes']",[n̪ʊbɛs]
16,282,et,coordinating_conjunction,et,et,cc,19,\N,{F: [pos]},['et'],[ɛt̪]
17,282,in,adposition,in,in,case,18,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
