lex_ref_link_id,orig_word_id,reflex,gloss_eng,master_lemma,master_entry_str,new_word_id
65786,300752,"pṓṣati ","thrives, makes thrive, grows closed, nourishes","puṣ (पुष्)","2. puṣ (पुष्)   cl. 1. P. (Dhātup. xvii, 50) poṣati (पोषति) (trans.), only, Nir. x, 34; cl. 4. P. (Dhātup. xxvi, 73) puṣyáti (पुष्यति॑) (trans. and intrans.; mc. also, Ā. °te (°ते)), RV. &c. &c.; cl. 9. P. (Dhātup. xxxi, 57) puṣṇāti (पुष्णाति) (trans.), MBh.; Kāv. &c. (pf. pupoṣá (पुपोष), pupuṣyās (पुपुष्यास्), RV.; aor. apuṣat (अपुषत्) or apoṣīt (अपोषीत्) Gr.; Pot. puṣeyam (पुषेयम्), RV.; Prec. puṣyāsam (पुष्यासम्), °sma (°स्म), Br.; fut. poṣiṣyati (पोषिष्यति), pokṣyati (पोक्ष्यति); poṣitā (पोषिता), poṣṭā (पोष्टा) Gr.; Pass. puṣyate (पुष्यते), Kāv.; aor. apoṣi (अपोषि) Gr.; inf. puṣyasé (पुष्यसे), RV.), to be nourished (with instr., e.g. bhāryayā (भार्यया), MBh. xiii, 4569), to thrive, flourish, prosper (also with poṣám (पोषम्), puṣṭim (पुष्टिम्) or vṛddhim (वृद्धिम्)), RV.; AV.; VS.; ŚBr. (rarely in later language, e.g. MBh. [see above], and sometimes in Bhaṭṭ., where also 3. sg. puṣyati-tarām (पुष्यति-तराम्)); to cause to thrive or prosper, nourish, foster, augment, increase, further, promote, fulfil (e.g. a wish), develop, unfold, display, gain, obtain, enjoy, possess, RV. &c. &c.: Caus. poṣayáti (पोषयति) (aor. apūpuṣat (अपूपुषत्) Gr.), to rear, nourish, feed, cause to thrive or prosper, RV. &c. &c.; to cause to be reared or fed by (instr.), Śak. : Desid. pupoṣiṣati (पुपोषिषति), pupuṣiṣati (पुपुषिषति), pupukṣati (पुपुक्षति) Gr.: Intens. popuṣyate (पोपुष्यते), popoṣṭi (पोपोष्टि), ib.",NULL
62708,300754,"pr̥ṇṓti ","fills, satisfies, nourishes, gives abundantly, bestows","pṛ (पृ)","2. pṛ (पृ)   cl. 5. P., cl. 6. Ā. pṛṇoti (पृणोति) or priyate (प्रियते) (Dhātup. xxvii, 12; xxviii, 109), to be busy or active (only in ā-√ pṛ (आ-√ पृ) and vy-ā-√ pṛ (व्य्-आ-√ पृ), q.v.)",NULL
62298,300758,pḗru-,"swelling, making swell","peru (पेरु)","3. perú (पेरु॑)   mfn. (√ pī (पी), pyai (प्यै)) swelling or causing to swell, RV.; TĀr. perú (पेरु॑)   m. seed, germ, offspring (with apām (अपाम्) = śoma (शोम)), ib.; VS.; TS.; MaitrS.",NULL
64177,300777,praśná-,"legal question","praśna (प्रश्न)","2. praśna (प्रश्न)   m. (√ prach (प्रछ्)) a question, demand, interrogation, query, inquiry after (comp.; cf. kuśala-p° (कुशल-प्°)), ŚBr. &c. &c. judicial inquiry or examination (cf. sā (सा)kzi-p) astrological inquiry into the future (cf. divya- (दिव्य-), deva- (देव-), daiva-p° (दैव-प्°)) a subject of inquiry, point at issue, controversy, problem, ŚBr. &c. &c. (praśnam pra-√ brū (प्रश्नम् प्र-√ ब्रू), ‘to decide a controverted point’; nam √ i (नम् √ इ), with acc. or °nam ā √ gam (°नम् आ √ गम्), with loc. of pers., ‘to lay a question before any one for decision’; praśnas tava pitari (प्रश्नस् तव पितरि), ‘the point at issue is before thy father’) a task or lesson (in Vedic recitation), RPrāt. a short section or paragraph (in books), Col. &c.",NULL
56650,300826,mákṣa-,fly,"makṣ (मक्ष्)","2. makṣ (मक्ष्)   m. or f. a fly, RV. iv, 45, 4; vii, 32, 2.",NULL
58678,300845,mā́s,"moon, month","mās (मास्)","2. mās (मास्)   m. (√ 3. mā (मा); pl. instr. mādbhis (माद्भिस्), RV.; loc. māssu (मास्सु), PañcavBr., māsu (मासु), TS.) the moon, RV. (cf. candra- (चन्द्र-) and sūrya-mās (सूर्य-मास्)) a month, ib. &c. &c.",NULL
59441,300854,muñcáti,"frees, lets go","muc (मुच्)","2. muc (मुच्)   cl. 6. P. Ā. (Dhātup. xxviii, 136) muñcatí (मुञ्चति), °te (°ते) (RV. also, mucantí (मुचन्ति), mucasva (मुचस्व); p. muñcāna (मुञ्चान), MBh.; pf., mumocá (मुमोच), mumuce (मुमुचे), Ved., also, mumocát (मुमोचत्), mumócati (मुमो॑चति), mumucas (मुमुचस्), mumoktu (मुमोक्तु), amumuktam (अमुमुक्तम्); aor. amók (अमो॑क्), AV.; Impv. mogdhi (मोग्धि), TĀr.; amauk (अमौक्), Br.; amúcat (अमु॑चत्), AV.; amukṣi (अमुक्षि), mukṣata (मुक्षत), RV.; AV.; Prec. mucīṣṭa (मुचीष्ट), RV.; mukṣīya (मुक्षीय), ib.; fut., moktā (मोक्ता), Kālid.; mokṣyati (मोक्ष्यति), °te (°ते), Br. &c.; inf. moktum (मोक्तुम्), Br. &c.; ind.p. muktvā (मुक्त्वा), ib., -mucyá (-मुच्य), RV., mokám (मोकम्), Br.), to loose, let loose, free, let go, slacken, release, liberate (‘from’, abl. or -tas (-तस्); Ā. and Pass. with abl. or instr., rarely with gen. ‘to free one's self, get rid of, escape from’), RV. &c., &c. (with kaṇṭham (कण्ठम्), to relax the throat i.e. raise a cry; with raśmīn (रश्मीन्), to slacken the reins; with prā (प्रा)RAn, to deprive of life, kill); to spare, let live, R.; to set free, allow to depart, dismiss, despatch (‘to’, loc. or dat.), MBh.; Kāv. &c.; to relinquish, abandon, leave, quit, give up, set aside, depose, ib. (with kalevaram (कलेवरम्), deham (देहम्), prā (प्रा)RAn or jīvitam (जीवितम्), to quit the body or give up the ghost i.e. to die); to yield, grant, bestow, Rājat.; Campak.; to send forth, shed, emit, utter, discharge, throw, cast, hurl, shoot (‘at or upon’ loc. dat., or acc. with or without prati (प्रति); with abl. and ātmānam (आत्मानम्), to throw one's self down from), Yājñ.; MBh.; R. &c.;  (Ā.) to put on Bhaṭṭ. (Sch.) : Pass. mucyaté (मुच्यते) (or mucyáte (मुच्यते॑), ep. also °ti (°ति) and fut. mokṣyati (मोक्ष्यति); aor. amóci (अमो॑चि)), to be loosed, to be set free or released, RV. &c. &c.; to deliver one's self from, to get rid of, escape (esp. from sin or the bonds of existence), Mn.; MBh. &c.;  to abstain from (abl.), Pañcat.; to be deprived or destitute of (instr.), MBh. : Caus. mocayati (मोचयति) (mc. also °te (°ते); aor. amūmucat (अमूमुचत्)), to cause to loose or let go or give up or discharge or shed (with two acc.), Megh.; Bhaṭṭ.; to unloose, unyoke, unharness (horses), MBh.; R.; to set free, liberate, absolve from (abl.), Mn.; MBh. &c.; to redeem (a pledge), Yājñ.; to open (a road), Prab.; to give away, spend, bestow, MārkP.; to gladden, delight, yield enjoyment, Dhātup. xxxiii, 66 : Desid. of Caus. mumocayiṣati (मुमोचयिषति), to wish to deliver (from the bondage of existence), Śaṃk. (cf., mumocayiṣu (मुमोचयिषु)) : Desid. mumukṣati (मुमुक्षति), °te (°ते), (P.) to wish or be about to set free, Pāṇ. vii, 4, 57, Sch.; to be about to give up or relinquish (life), Kathās.; to wish or intend to cast or hurl, Ragh.;  (Ā.) to wish to free one's self, Pāṇ. vii, 4, 57, Sch.; to desire final liberation or beatitude, RV.; BhP. (cf. √ mokṣ (मोक्ष्)) : Intens. momucyate (मोमुच्यते) or momokti (मोमोक्ति), Gr.",NULL
59442,300854,"mucáti ","frees, lets go","muc (मुच्)","2. muc (मुच्)   cl. 6. P. Ā. (Dhātup. xxviii, 136) muñcatí (मुञ्चति), °te (°ते) (RV. also, mucantí (मुचन्ति), mucasva (मुचस्व); p. muñcāna (मुञ्चान), MBh.; pf., mumocá (मुमोच), mumuce (मुमुचे), Ved., also, mumocát (मुमोचत्), mumócati (मुमो॑चति), mumucas (मुमुचस्), mumoktu (मुमोक्तु), amumuktam (अमुमुक्तम्); aor. amók (अमो॑क्), AV.; Impv. mogdhi (मोग्धि), TĀr.; amauk (अमौक्), Br.; amúcat (अमु॑चत्), AV.; amukṣi (अमुक्षि), mukṣata (मुक्षत), RV.; AV.; Prec. mucīṣṭa (मुचीष्ट), RV.; mukṣīya (मुक्षीय), ib.; fut., moktā (मोक्ता), Kālid.; mokṣyati (मोक्ष्यति), °te (°ते), Br. &c.; inf. moktum (मोक्तुम्), Br. &c.; ind.p. muktvā (मुक्त्वा), ib., -mucyá (-मुच्य), RV., mokám (मोकम्), Br.), to loose, let loose, free, let go, slacken, release, liberate (‘from’, abl. or -tas (-तस्); Ā. and Pass. with abl. or instr., rarely with gen. ‘to free one's self, get rid of, escape from’), RV. &c., &c. (with kaṇṭham (कण्ठम्), to relax the throat i.e. raise a cry; with raśmīn (रश्मीन्), to slacken the reins; with prā (प्रा)RAn, to deprive of life, kill); to spare, let live, R.; to set free, allow to depart, dismiss, despatch (‘to’, loc. or dat.), MBh.; Kāv. &c.; to relinquish, abandon, leave, quit, give up, set aside, depose, ib. (with kalevaram (कलेवरम्), deham (देहम्), prā (प्रा)RAn or jīvitam (जीवितम्), to quit the body or give up the ghost i.e. to die); to yield, grant, bestow, Rājat.; Campak.; to send forth, shed, emit, utter, discharge, throw, cast, hurl, shoot (‘at or upon’ loc. dat., or acc. with or without prati (प्रति); with abl. and ātmānam (आत्मानम्), to throw one's self down from), Yājñ.; MBh.; R. &c.;  (Ā.) to put on Bhaṭṭ. (Sch.) : Pass. mucyaté (मुच्यते) (or mucyáte (मुच्यते॑), ep. also °ti (°ति) and fut. mokṣyati (मोक्ष्यति); aor. amóci (अमो॑चि)), to be loosed, to be set free or released, RV. &c. &c.; to deliver one's self from, to get rid of, escape (esp. from sin or the bonds of existence), Mn.; MBh. &c.;  to abstain from (abl.), Pañcat.; to be deprived or destitute of (instr.), MBh. : Caus. mocayati (मोचयति) (mc. also °te (°ते); aor. amūmucat (अमूमुचत्)), to cause to loose or let go or give up or discharge or shed (with two acc.), Megh.; Bhaṭṭ.; to unloose, unyoke, unharness (horses), MBh.; R.; to set free, liberate, absolve from (abl.), Mn.; MBh. &c.; to redeem (a pledge), Yājñ.; to open (a road), Prab.; to give away, spend, bestow, MārkP.; to gladden, delight, yield enjoyment, Dhātup. xxxiii, 66 : Desid. of Caus. mumocayiṣati (मुमोचयिषति), to wish to deliver (from the bondage of existence), Śaṃk. (cf., mumocayiṣu (मुमोचयिषु)) : Desid. mumukṣati (मुमुक्षति), °te (°ते), (P.) to wish or be about to set free, Pāṇ. vii, 4, 57, Sch.; to be about to give up or relinquish (life), Kathās.; to wish or intend to cast or hurl, Ragh.;  (Ā.) to wish to free one's self, Pāṇ. vii, 4, 57, Sch.; to desire final liberation or beatitude, RV.; BhP. (cf. √ mokṣ (मोक्ष्)) : Intens. momucyate (मोमुच्यते) or momokti (मोमोक्ति), Gr.",NULL
59251,300855,mṓdatē,"is merry","mud (मुद्)","2. mud (मुद्)   cl. 1. Ā. (Dhātup. ii, 15) modáte (मोदते॑) (ep. and mc. also P. °ti (°ति); pf. mumodá (मुमोद), RV.; mumude (मुमुदे), MBh. &c.; aor. amodiṣṭa (अमोदिष्ट) Gr.; Pot. mudīmahi (मुदीमहि), RV.; Prec. modiṣīṣṭhās (मोदिषीष्ठास्), AV.; fut. moditā (मोदिता) Gr.; modiṣyate (मोदिष्यते), MBh.; ind.p. -modam (-मोदम्), MBh.), to be merry or glad or happy, rejoice, delight in (instr. or loc.), RV. &c. &c.: Caus., modayati (मोदयति), °te (°ते) (aor. amūmudat (अमूमुदत्)), to gladden, give pleasure, exhilarate, MBh.; Bhaṭṭ. : Desid., of Caus. mumodayiṣati (मुमोदयिषति), ŚBr. : Desid. mumodiṣate (मुमोदिषते) or mumudiṣate (मुमुदिषते), Pāṇ. i, 2, 26 : Intens. momudyate (मोमुद्यते), momudīti (मोमुदीति), momotti (मोमोत्ति) Gr.",NULL
59371,300859,muṣṇā́ti,steals,"muṣ (मुष्)","2. muṣ (मुष्)   cl. 9. 1. P. (Dhātup. xxxi, 58 and xvii, 25 v.l.; cf. √ 1. mūṣ (मूष्)) muṣṇātí (मुष्णाति॑), moṣáti (मोषति॑) (ep. also cl. 6. P. muṣati (मुषति); 2. sg. Imp. muṣāṇa (मुषाण), Śiś.; pf. mumoṣa (मुमोष); aor. amoṣīt (अमोषीत्), 2. sg. moṣīs (मोषीस्), RV.; fut. moṣitā (मोषिता), moṣiṣyati (मोषिष्यति) Gr.; ind.p. muṣitvā (मुषित्वा), Daś.; Kathās.; mudṣyá (मुद्ष्य), RV.; inf. muṣe (मुषे), ib. ; moṣitum (मोषितुम्) Gr.), to steal, rob, plunder, carry off (also with two acc. = take away from, deprive of), RV. &c. &c.; to ravish, captivate, enrapture (the eyes or the heart), MBh.; Kāv. &c.; to blind, dazzle (the eyes), ib.; to cloud, obscure (light or the intellect), ib.; to break, destroy, Kāvyād. (cf. √ mus (मुस्)) : Pass., muṣyate (मुष्यते) (ep. also °ti (°ति); aor. amoṣi (अमोषि)), to be stolen or robbed, MBh.; Kāv. &c.: Caus., moṣayati (मोषयति) (aor. amūmuṣat (अमूमुषत्)) Gr.: Desid. mumuṣiṣati (मुमुषिषति), ib. (cf. munuṣiṣu (मुनुषिषु)) : Intens. momuṣyate (मोमुष्यते), momoṣṭi (मोमोष्टि), ib. [For kindred words See under 2. mūṣ (मूष्), p. 827.]",NULL
59372,300859,móṣati,steals,"muṣ (मुष्)","2. muṣ (मुष्)   cl. 9. 1. P. (Dhātup. xxxi, 58 and xvii, 25 v.l.; cf. √ 1. mūṣ (मूष्)) muṣṇātí (मुष्णाति॑), moṣáti (मोषति॑) (ep. also cl. 6. P. muṣati (मुषति); 2. sg. Imp. muṣāṇa (मुषाण), Śiś.; pf. mumoṣa (मुमोष); aor. amoṣīt (अमोषीत्), 2. sg. moṣīs (मोषीस्), RV.; fut. moṣitā (मोषिता), moṣiṣyati (मोषिष्यति) Gr.; ind.p. muṣitvā (मुषित्वा), Daś.; Kathās.; mudṣyá (मुद्ष्य), RV.; inf. muṣe (मुषे), ib. ; moṣitum (मोषितुम्) Gr.), to steal, rob, plunder, carry off (also with two acc. = take away from, deprive of), RV. &c. &c.; to ravish, captivate, enrapture (the eyes or the heart), MBh.; Kāv. &c.; to blind, dazzle (the eyes), ib.; to cloud, obscure (light or the intellect), ib.; to break, destroy, Kāvyād. (cf. √ mus (मुस्)) : Pass., muṣyate (मुष्यते) (ep. also °ti (°ति); aor. amoṣi (अमोषि)), to be stolen or robbed, MBh.; Kāv. &c.: Caus., moṣayati (मोषयति) (aor. amūmuṣat (अमूमुषत्)) Gr.: Desid. mumuṣiṣati (मुमुषिषति), ib. (cf. munuṣiṣu (मुनुषिषु)) : Intens. momuṣyate (मोमुष्यते), momoṣṭi (मोमोष्टि), ib. [For kindred words See under 2. mūṣ (मूष्), p. 827.]",NULL
59355,300861,mūrá-,"pressing, hurrying","mūra (मूर)","2. mūra (मूर)   mfn. (fr. √ 1. mū (मू) = mīv (मीव्)) rushing, impetuous (said of īndra (ईन्द्र)'s horses), RV. iii, 43, 6 (Sāy. = māraka (मारक)).",NULL
33948,300869,yā́,which,"ya (य)","3. ya (य)   the actual base of the relative pronoun in declension [cf. yad (यद्) and Gk. ὅς, ἥ, ὅ].",NULL
33967,300869,yād,"insofar as, as","ya (य)","3. ya (य)   the actual base of the relative pronoun in declension [cf. yad (यद्) and Gk. ὅς, ἥ, ὅ].",NULL
45838,300871,yátati,"joins to, fits together; strives for (according to Pet. Wb.)","yat (यत्)","2. yat (यत्)   cl. 1. Ā. (prob. connected with √ yam (यम्) and orig. meaning, ‘to stretch’, Dhātup. ii, 29) yatáte (यतते) (Ved. and ep. also P. °ti (°ति); p. yatámāna (यतमान), yatā́na (यतान) and yatāna (यतान), RV.; pf. yete (येते), 3. pl. yetire (येतिरे), ib. &c.; aor. ayatiṣṭa (अयतिष्ट), Br.; fut. yatiṣyate (यतिष्यते), Br., °ti (°ति), MBh.; inf. yatitum (यतितुम्), MBh.; ind.p. -yatyá (-यत्य), MBh.), (P.) to place in order, marshal, join, connect, RV.;  (P. or Ā.) to keep pace, be in line, rival or vie with (instr.), ib.;  (Ā.) to join (instr.), associate with (instr.), march or fly together or in line, ib.; to conform or comply with (instr.), ib.; to meet, encounter (in battle), ib.; Br.; to seek to join one's self with, make for, tend towards (loc.), ib.; to endeavour to reach, strive after, be eager or anxious for (with loc. dat. acc. with or without prati (प्रति), once with gen.; also with arthe (अर्थे), arthāya (अर्थाय), artham (अर्थम्) and hetos (हेतोस्) ifc.; or with inf.), Mn.; MBh.; Kāv. &c.; to exert one's self, take pains, endeavour, make effort, persevere, be cautious or watchful, ib.; to be prepared for (acc.), R. : Caus. (or cl. 10. Dhātup. xxxiii, 62) yātayáti (यातयति) (or °te (°ते); aor. ayīyatat (अयीयतत्); Pass. yātyate (यात्यते)), to join, unite (Ā. intrans.), RV.; to join or attach to (loc.) P. PañcavBr.; to cause to fight, AitBr.; to strive to obtain anything (acc.) from (abl.), Mālav.; ;  (rarely Ā.) to requite, return, reward or punish, reprove (as a fault), RV. &c. &c.  (Ā.) to surrender or yield up anything (acc.) to (acc. or gen.), MBh.;  (P. Ā.) to distress, torture, vex, annoy, BhP.;  accord. to Dhātup. also nikāre (निकारे) (others nirākāre (निराकारे) or khede (खेदे)) and upaskāre (उपस्कारे): Desid. yiyatiṣate (यियतिषते) Gr.: Intens. yāyatyate (यायत्यते) and yāyatti (यायत्ति), ib.",NULL
45839,300871,"yātáyati ","allied, united; calls to account, prosecutes, punishes","yat (यत्)","2. yat (यत्)   cl. 1. Ā. (prob. connected with √ yam (यम्) and orig. meaning, ‘to stretch’, Dhātup. ii, 29) yatáte (यतते) (Ved. and ep. also P. °ti (°ति); p. yatámāna (यतमान), yatā́na (यतान) and yatāna (यतान), RV.; pf. yete (येते), 3. pl. yetire (येतिरे), ib. &c.; aor. ayatiṣṭa (अयतिष्ट), Br.; fut. yatiṣyate (यतिष्यते), Br., °ti (°ति), MBh.; inf. yatitum (यतितुम्), MBh.; ind.p. -yatyá (-यत्य), MBh.), (P.) to place in order, marshal, join, connect, RV.;  (P. or Ā.) to keep pace, be in line, rival or vie with (instr.), ib.;  (Ā.) to join (instr.), associate with (instr.), march or fly together or in line, ib.; to conform or comply with (instr.), ib.; to meet, encounter (in battle), ib.; Br.; to seek to join one's self with, make for, tend towards (loc.), ib.; to endeavour to reach, strive after, be eager or anxious for (with loc. dat. acc. with or without prati (प्रति), once with gen.; also with arthe (अर्थे), arthāya (अर्थाय), artham (अर्थम्) and hetos (हेतोस्) ifc.; or with inf.), Mn.; MBh.; Kāv. &c.; to exert one's self, take pains, endeavour, make effort, persevere, be cautious or watchful, ib.; to be prepared for (acc.), R. : Caus. (or cl. 10. Dhātup. xxxiii, 62) yātayáti (यातयति) (or °te (°ते); aor. ayīyatat (अयीयतत्); Pass. yātyate (यात्यते)), to join, unite (Ā. intrans.), RV.; to join or attach to (loc.) P. PañcavBr.; to cause to fight, AitBr.; to strive to obtain anything (acc.) from (abl.), Mālav.; ;  (rarely Ā.) to requite, return, reward or punish, reprove (as a fault), RV. &c. &c.  (Ā.) to surrender or yield up anything (acc.) to (acc. or gen.), MBh.;  (P. Ā.) to distress, torture, vex, annoy, BhP.;  accord. to Dhātup. also nikāre (निकारे) (others nirākāre (निराकारे) or khede (खेदे)) and upaskāre (उपस्कारे): Desid. yiyatiṣate (यियतिषते) Gr.: Intens. yāyatyate (यायत्यते) and yāyatti (यायत्ति), ib.",NULL
66474,300906,rāsatē,gives,"rās (रास्)","1. rā (रा) or rās (रास्)   cl. 2. P. (Dhātup. xxiv, 49) rātí (राति॑) (Ved. also Ā. rāte (राते); Impv. rirīhi (रिरीहि), rarāsva (ररास्व), rarīdhvam (ररीध्वम्); p. rarāṇa (रराण); 3. sg. raráte (ररते) and rāsate (रासते); pf. rarima (ररिम), rare (ररे); aor. arā́sma (अरा॑स्म) Subj. rāsát (रासत्) &c. Pot. rāsīya (रासीय); Class. forms are only pr. rāti (राति); fut. rātā (राता), BhP.; rāsyati (रास्यति), Vop., and inf. rā (रा)tave, BhP.), to grant, give, bestow, impart, yield, surrender, RV.; &c.",NULL
66464,300923,rai-,"possession, wealth","rai (रै)","3. rai (रै)   m. rarely f. (fr. √ rā (रा) nom. rās (रास्) acc. rāyám (रायम्) or rām (राम्) instr. rāyā (राया) dat. rāye (राये); abl. gen. rāyas (रायस्) loc. rāyi (रायि); du. rāyáu (रायौ॑), rābhyām (राभ्याम्), rāyos (रायोस्); pl. nom. rāyás (रायस्); acc. rāyás (रायस्), rāyas (रायस्) or rās (रास्); instr. rābhis (राभिस्); dat. abl. rābhyas (राभ्यस्) gen. rāyām (रायाम्) loc. rāsu (रासु); cf. the cognate stems 3. rā (रा) and rayi (रयि) and Lat. rēs, rēm), property, possessions, goods, wealth, riches, RV.; AV.; Br.; ŚrS.; BhP. rai (रै)   ind. g. cā (चा)di",NULL
66465,300923,rā́ḥ,"possession, wealth","rai (रै)","3. rai (रै)   m. rarely f. (fr. √ rā (रा) nom. rās (रास्) acc. rāyám (रायम्) or rām (राम्) instr. rāyā (राया) dat. rāye (राये); abl. gen. rāyas (रायस्) loc. rāyi (रायि); du. rāyáu (रायौ॑), rābhyām (राभ्याम्), rāyos (रायोस्); pl. nom. rāyás (रायस्); acc. rāyás (रायस्), rāyas (रायस्) or rās (रास्); instr. rābhis (राभिस्); dat. abl. rābhyas (राभ्यस्) gen. rāyām (रायाम्) loc. rāsu (रासु); cf. the cognate stems 3. rā (रा) and rayi (रयि) and Lat. rēs, rēm), property, possessions, goods, wealth, riches, RV.; AV.; Br.; ŚrS.; BhP. rai (रै)   ind. g. cā (चा)di",NULL
66466,300923,rāyáḥ,"possession, wealth","rai (रै)","3. rai (रै)   m. rarely f. (fr. √ rā (रा) nom. rās (रास्) acc. rāyám (रायम्) or rām (राम्) instr. rāyā (राया) dat. rāye (राये); abl. gen. rāyas (रायस्) loc. rāyi (रायि); du. rāyáu (रायौ॑), rābhyām (राभ्याम्), rāyos (रायोस्); pl. nom. rāyás (रायस्); acc. rāyás (रायस्), rāyas (रायस्) or rās (रास्); instr. rābhis (राभिस्); dat. abl. rābhyas (राभ्यस्) gen. rāyām (रायाम्) loc. rāsu (रासु); cf. the cognate stems 3. rā (रा) and rayi (रयि) and Lat. rēs, rēm), property, possessions, goods, wealth, riches, RV.; AV.; Br.; ŚrS.; BhP. rai (रै)   ind. g. cā (चा)di",NULL
82734,300953,váyas-,"vital force, youthful vigor, youth","vayas (वयस्)","3. vayás (वयस्)   n. (√ vī (वी)) enjoyment, food, meal, oblation, RV.; AV. (cf. vīti (वीति)) energy (both bodily and mental), strength, health, vigour, power, might, RV.; AV.; VS. (often with bṛhat (बृहत्); with √ dhā (धा) and dat. or loc. of pers. ‘to bestow vigour or might on’) vigorous age, youth, prime of life, any period of life, age, RV. &c. &c. (sarvāṇi vayāṃsi (सर्वाणि वयांसि), animals of any age; vayasā (वयसा)nvita or vayasā (वयसा)tIta, aged, old) degree, kind (in vayāṃsi pra-brūhi (वयांसि प्र-ब्रूहि)), ŚBr.",NULL
23333,300959,uccháti,"lights up (of the morning)","vas (वस्)","2. vas (वस्)   (a Vedic root connected with √ 1. uṣ (उष्), q.v.; not in Dhātup.) cl. 6. P., ucchatí (उच्छति) (pf. uvāsá (उवास), ūṣuḥ (ऊषुः), RV. &c.; aor. avāt (अवात्) [?] AV.; avasran (अवस्रन्), RV.; Cond. avatsyat (अवत्स्यत्), ŚBr.; Ved. inf. vastáve (वस्तवे), -uṣí (-उषि॑)), to shine, grow bright (esp. applied to the dawn), RV.; to bestow by shining upon (dat.), ib. i, 113, 7;  (with dūre (दूरे)) to drive away by shining, ib. vii, 77, 4 : Caus. vāsayáti (वासयति), to cause to shine, RV.",NULL
23335,300959,uvāsa,"they shone","vas (वस्)","2. vas (वस्)   (a Vedic root connected with √ 1. uṣ (उष्), q.v.; not in Dhātup.) cl. 6. P., ucchatí (उच्छति) (pf. uvāsá (उवास), ūṣuḥ (ऊषुः), RV. &c.; aor. avāt (अवात्) [?] AV.; avasran (अवस्रन्), RV.; Cond. avatsyat (अवत्स्यत्), ŚBr.; Ved. inf. vastáve (वस्तवे), -uṣí (-उषि॑)), to shine, grow bright (esp. applied to the dawn), RV.; to bestow by shining upon (dat.), ib. i, 113, 7;  (with dūre (दूरे)) to drive away by shining, ib. vii, 77, 4 : Caus. vāsayáti (वासयति), to cause to shine, RV.",NULL
23336,300959,avasran,"they shone","vas (वस्)","2. vas (वस्)   (a Vedic root connected with √ 1. uṣ (उष्), q.v.; not in Dhātup.) cl. 6. P., ucchatí (उच्छति) (pf. uvāsá (उवास), ūṣuḥ (ऊषुः), RV. &c.; aor. avāt (अवात्) [?] AV.; avasran (अवस्रन्), RV.; Cond. avatsyat (अवत्स्यत्), ŚBr.; Ved. inf. vastáve (वस्तवे), -uṣí (-उषि॑)), to shine, grow bright (esp. applied to the dawn), RV.; to bestow by shining upon (dat.), ib. i, 113, 7;  (with dūre (दूरे)) to drive away by shining, ib. vii, 77, 4 : Caus. vāsayáti (वासयति), to cause to shine, RV.",NULL
85668,300961,vástē,"dresses oneself, puts on","vas (वस्)","4. vas (वस्)   cl. 2. Ā. (Dhātup. xxiv, 13) vasté (वस्ते) (Impv. vasiṣva (वसिष्व), RV.; vaddhvam (वद्ध्वम्), Kauś.; p. vasā́na (वसान), once usāna (उसान) and usamā́na (उसमान), RV.; pf. vavase (ववसे), Śiś.; vāvase (वावसे), p. °sāna (°सान), RV.; aor. avasiṣṭa (अवसिष्ट), ib.; fut. vasitā (वसिता) Gr.; vasiṣyate (वसिष्यते), ib.; vatsyati (वत्स्यति), Hariv. 11206; inf. vasitum (वसितुम्), MBh.; R.; ind.p. vasitvā (वसित्वा), Mn.; BhP.; -vasya (-वस्य), MBh.), to put on, invest, wear, (clothes &c.), assume (a form &c.), enter into, RV. &c. &c.: Caus. vāsayáti (वासयति), °te (°ते) (Pass. vāsyate (वास्यते)), to cause or allow to put on or wear (clothes), clothe (Ā. ‘one's self’) with (instr.), RV.; GṛŚrS.; Mn. : Desid. vivasiṣate (विवसिषते) Gr.: Intens. vāvasyate (वावस्यते), vāvasti (वावस्ति), ib.",NULL
23107,300966,vāti,blows,"vā (वा)","2. vā (वा)   cl. 2. P. (Dhātup. xxiv, 42) vātí (वाति॑) (pf. vavau (ववौ), Br.; MBh. &c.; aor. avāsīt (अवासीत्), Br.; fut. vāsyati (वास्यति), Megh.; inf. vātum (वातुम्), Hariv.), to blow (as the wind), RV. &c. &c.; to procure or bestow anything (acc.) by blowing, RV. i, 89, 4; to blow towards or upon (acc.), MBh. xii, 2798; to emit an odour, be diffused (as perfume), ŚBr.; to smell (trans.), Vikr. iv, 41 (v.l.); to hurt, injure, Vop. : Caus. vāpayati (वापयति), see nir-√ vā (निर्-√ वा) and cf. vājaya (वाजय): Desid. vivāsati (विवासति) See √ 1. van (वन्).",NULL
23114,300966,vānt-,blowing,"vā (वा)","2. vā (वा)   cl. 2. P. (Dhātup. xxiv, 42) vātí (वाति॑) (pf. vavau (ववौ), Br.; MBh. &c.; aor. avāsīt (अवासीत्), Br.; fut. vāsyati (वास्यति), Megh.; inf. vātum (वातुम्), Hariv.), to blow (as the wind), RV. &c. &c.; to procure or bestow anything (acc.) by blowing, RV. i, 89, 4; to blow towards or upon (acc.), MBh. xii, 2798; to emit an odour, be diffused (as perfume), ŚBr.; to smell (trans.), Vikr. iv, 41 (v.l.); to hurt, injure, Vop. : Caus. vāpayati (वापयति), see nir-√ vā (निर्-√ वा) and cf. vājaya (वाजय): Desid. vivāsati (विवासति) See √ 1. van (वन्).",NULL
