"8248","sternuō","66095",\N,"43405",\N
"8249","puppa","66168",\N,"37860",\N
"8250","rabiāre","66361",\N,"38543",\N
"8251","rāpīna","66369",\N,"38627",\N
"8252","rigeō","66552",\N,"39928",\N
"8253","rutellum","67397",\N,"40244",\N
"8254","rubēta","67440",\N,"40084",\N
"8255","rōbeus","67689",\N,"39983",\N
"8256","rōbius","67690",\N,"39997",\N
"8257","sāgus","67921",\N,"40429",\N
"8258","sodālis","68361",\N,"42643",\N
"8259","dēses","68506",\N,"12743",\N
"8260","saeta","68937",\N,"40377",\N
"8261","sēbum","69079",\N,"41330",\N
"8262","asignae","69124",\N,\N,\N
"8263","insectiōnēs","69268",\N,"22780",\N
"8264","cōnsilium","69377",\N,"10030",\N
"8265","simul","69603",\N,"42412",\N
"8266","sariō","70163",\N,"40776",\N
"8267","scabillum","70468",\N,"40930",\N
"8268","caedō","70494",\N,"5736",\N
"8269","scandula","70621",\N,"40992",\N
"8270","scalpō","71077",\N,"40964",\N
"8271","scelus","71226",\N,"41045",\N
"8272","calx","71259",\N,"6058",\N
"8273","crista","71848",\N,"11083",\N
"8274","crispus","71859",\N,"11081",\N
"8275","crux","71879",\N,"11195",\N
"8276","scramis","72395",\N,\N,\N
"8277","corbis","72577",\N,"10617",\N
"8278","macula","73726",\N,"26320",\N
"8279","nūbēs","74444",\N,"29919",\N
"8280","sapsa","74483",\N,"40728",\N
"8281","spondeō","75097",\N,"43150",\N
"8282","sistō","75962",\N,"42552",\N
"8283","socer","78485",\N,"42618",\N
"8284","sordeō","79018",\N,"42837",\N
"8285","trīticum","80107",\N,"47137",\N
"8286","trīcae","80115",\N,"46926",\N
"8287","tarmes","80439",\N,"45477",\N
"8288","torrēns","80568",\N,"46521",\N
"8289","tōmentum","80682",\N,"46436",\N
"8290","tūfa","80703",\N,"47279",\N
"8291","tutulus","80760",\N,"47455",\N
"8292","topper","81082",\N,"46481",\N
"8293","terni","81399",\N,"45834",\N
"8294","tremō","81438",\N,"46871",\N
"8295","amptruō","81889",\N,\N,\N
"8296","trux","82005",\N,"47238",\N
"8297","uāgiō","82404",\N,"47977",\N
"8298","uatius","82618",\N,"48132",\N
"8299","uēlum","82829",\N,"48234",\N
"8300","uectīgal","82992",\N,"48148",\N
"8301","uictima","83578",\N,"48702",\N
"8302","uix","83663",\N,"49067",\N
"8303","uiridis","83876",\N,"48921",\N
"8304","uīrus","83954",\N,"48943",\N
"8305","Vistula","83969",\N,"48969",\N
"8306","uoluntas","84184",\N,"49162",\N
"8307","uolua","84469",\N,"49186",\N
"8308","uerbera","85151",\N,"48361",\N
"8309","uertex","85387",\N,"48492",\N
"8310","rīdeō","85459",\N,"39914",\N
"8311","Vlpius","86666",\N,"47550",\N
"8312","feruō","240",\N,"17253",\N
"8313","frequēns","447",\N,"17964",\N
"8314","prōdō","601",\N,"36863",\N
"8315","dedī","615",\N,"13936",\N
"8316","reddō","1047",\N,"38925",\N
"8317","emō","2414",\N,"14960",\N
"8318","aī̆s","2706",\N,"1585",\N
"8319","regō","3304",\N,"39123",\N
"8320","queror","3798",\N,"38329",\N
"8321","querī","3799",\N,"38329",\N
"8322","cūdō","3853",\N,"11255",\N
"8323","cernō","4104",\N,"7197",\N
"8324","mānsī","5178",\N,"26642",\N
"8325","ē","5185",\N,"14347",\N
"8326","pāuī","5533",\N,"32486",\N
"8327","pangō","5542",\N,"32130",\N
"8328","pinsō","5623",\N,"34759",\N
"8329","pellō","5693",\N,"32897",\N
"8330","plectō","5914",\N,"35005",\N
"8331","inque","6507",\N,"22694",\N
"8332","inque","6518",\N,"22694",\N
"8333","cōnsuluī","6560",\N,"10184",\N
"8334","net","7166",\N,\N,\N
"8335","nat","7182",\N,"29667",\N
"8336","sīuī","8199",\N,"42481",\N
"8337","ualeō","8681",\N,"47996",\N
"8338","uellō","8713",\N,"48227",\N
"8339","uetāre","8930",\N,"48609",\N
"8340","iūbar","9121",\N,"24201",\N
"8341","dēditiō","10065",\N,"12033",\N
"8342","diēcula","10343",\N,"13213",\N
"8343","hemonem","10475",\N,\N,\N
"8344","Genita","11292",\N,"18630",\N
"8345","nōtus","11405",\N,"29849",\N
"8346","escas","12098",\N,\N,\N
"8347","equa","12406",\N,"15343",\N
"8348","ursus","13858",\N,"47816",\N
"8349","uēr","13997",\N,"48347",\N
"8350","iecur","14461",\N,"24154",\N
"8351","crūdus","15163",\N,"11167",\N
"8352","magis","15563",\N,"26397",\N
"8353","Maiia","15575",\N,"26457",\N
"8354","maciēs","15603",\N,"26287",\N
"8355","nūdus","16043",\N,"29962",\N
"8356","compēs","16285",\N,"9137",\N
"8357","pessum","16294",\N,"34189",\N
"8358","pessimus","16404",\N,"34185",\N
"8359","insidiae","17328",\N,"22841",\N
"8360","seges","17428",\N,"41442",\N
"8361","senex","17555",\N,"41736",\N
"8362","niuis","17675",\N,"29661",\N
"8363","suāuis","18390",\N,"43761",\N
"8364","sopor","18509",\N,"42817",\N
"8365","extorris","18848",\N,"16638",\N
"8366","ūrīna","19003",\N,"47798",\N
"8367","rēmigium","19460",\N,"39236",\N
"8368","ille","20431",\N,"20613",\N
"8369","apur","21649",\N,"3101",\N
"8370","puppis","21838",\N,"37869",\N
"8371","harundō","22365",\N,"19419",\N
"8372","uĕ","22673",\N,"48135",\N
"8373","ūrīna","22975",\N,"47798",\N
"8374","papula","23477",\N,"32223",\N
"8375","babaecalus","23492",\N,\N,\N
"8376","pampinus","23657",\N,"32075",\N
"8377","bēlāre","23719",\N,"4656",\N
"8378","frequēns","24543",\N,"17964",\N
"8379","fūsterna","24589",\N,"18344",\N
"8380","flōreō","25221",\N,"17609",\N
"8381","praefericulum","25688",\N,"35902",\N
"8382","ferentārius","25958",\N,"17180",\N
"8383","brīsa","26474",\N,"5437",\N
"8384","futūrus","26689",\N,"18365",\N
"8385","flāgitō","27049",\N,"17511",\N
"8386","conflūgēs","27295",\N,"9698",\N
"8387","flāuus","27347",\N,"17573",\N
"8388","tandem","28435",\N,"45415",\N
"8389","dēterior","28478",\N,"12891",\N
"8390","diēcula","28607",\N,"13213",\N
"8391","decus","28877",\N,"12004",\N
"8392","dēnsus","29562",\N,"12499",\N
"8393","dūdum","30492",\N,"14185",\N
"8394","reddō","30730",\N,"38925",\N
"8395","duplus","31096",\N,"14286",\N
"8396","facessō","31416",\N,"16760",\N
"8397","fēnus","31793",\N,"17169",\N
"8398","fictiō","31913",\N,"17330",\N
"8399","drungus","32470",\N,"14134",\N
"8400","fūnis","33443",\N,"18272",\N
"8401","is","33881",\N,"23980",\N
"8402","īs","33882",\N,"23980",\N
"8403","eapse","33923",\N,"14352",\N
"8404","cēterus","34050",\N,"7278",\N
"8405","eunt","34602",\N,"15166",\N
"8406","īuī","34608",\N,\N,\N
"8407","iānua","34748",\N,"24139",\N
"8408","equa","35034",\N,"15343",\N
"8409","ulua","35231",\N,"47580",\N
"8410","liquis","35460",\N,"25634",\N
"8411","emō","35497",\N,"14960",\N
"8412","inter","35668",\N,"23148",\N
"8413","nouem","35962",\N,"29869",\N
"8414","prorītāre","36562",\N,"37263",\N
"8415","sumus","37075",\N,"44529",\N
"8416","estōd","37178",\N,"44529",\N
"8417","et","37333",\N,"15564",\N
"8418","glūs","38348",\N,"18868",\N
"8419","gelus","38520",\N,"18559",\N
"8420","glacies","38551",\N,"18768",\N
"8421","Genita","38988",\N,"18630",\N
"8422","genitālis","38990",\N,"18632",\N
"8423","nōtus","39132",\N,"29849",\N
"8424","guttur","40097",\N,"19202",\N
"8425","hemōnem","41226",\N,\N,\N
"8426","hic","41316",\N,"19784",\N
"8427","īr","42813",\N,"23834",\N
"8428","īr","43037",\N,"23834",\N
"8429","uerū","44837",\N,"48504",\N
"8430","situs","45224",\N,"42587",\N
"8431","īlia","45735",\N,"20560",\N
"8432","iecur","45897",\N,"24154",\N
"8433","iubar","46260",\N,"24201",\N
"8434","caulae","46610",\N,"6832",\N
"8435","callus","46917",\N,\N,\N
"8436","ebulcalium","46928",\N,\N,\N
"8437","carinō","47247",\N,"6484",\N
"8438","catulus","47465",\N,"6815",\N
"8439","cūdō","47523",\N,"11255",\N
"8440","procella","48132",\N,"36740",\N
"8441","recellō","48133",\N,"38752",\N
"8442","clāmor","48322",\N,"8092",\N
"8443","cauilla","48439",\N,"6910",\N
"8444","incēnsa","49306",\N,"21383",\N
"8445","crābrō","49878",\N,"10900",\N
"8446","ceruēsia","49927",\N,"7240",\N
"8447","ceruīsia","49928",\N,"7247",\N
"8448","cerdō","50052",\N,"7173",\N
"8449","cracentēs","50182",\N,"10902",\N
"8450","cēterus","51686",\N,"7278",\N
"8451","hic","51687",\N,"19784",\N
"8452","citer","51712",\N,"8039",\N
"8453","corulus","52032",\N,"10800",\N
"8454","crūdus","52288",\N,"11167",\N
"8455","cucūlus","52565",\N,"11239",\N
"8456","conquināre","52612",\N,"8568",\N
"8457","queror","52814",\N,"38329",\N
"8458","quăsillus","52914",\N,"38278",\N
"8459","incolere","53184",\N,\N,\N
"8460","quia","53684",\N,"38343",\N
"8461","latex","54103",\N,"24882",\N
"8462","labium","54168",\N,"24418",\N
"8463","ligō","55007",\N,"25458",\N
"8464","ligūrio","55036",\N,"25461",\N
"8465","dēlīrus","55208",\N,"12337",\N
"8466","lacertus","55326",\N,"24460",\N
"8467","lacca","55328",\N,"24445",\N
"8468","lamia","55428",\N,"24631",\N
"8469","luēs","55835",\N,"26009",\N
"8470","lūgubris","56170",\N,"26013",\N
"8471","lautus","56521",\N,"24991",\N
"8472","mācerāre","56933",\N,"26257",\N
"8473","maciēs","56979",\N,"26287",\N
"8474","mēnsa","57259",\N,"27423",\N
"8475","modius","57397",\N,"28084",\N
"8476","magis","57586",\N,"26397",\N
"8477","mactō","57600",\N,"26318",\N
"8478","mūnis","57674",\N,"28674",\N
"8479","migrō","57912",\N,"27741",\N
"8480","milium","58210",\N,"27768",\N
"8481","multus","58350",\N,"28613",\N
"8482","mulcetra","58558",\N,"28490",\N
"8483","commentum","58754",\N,"8923",\N
"8484","monumentum","58757",\N,"28323",\N
"8485","sēmēnstris","59008",\N,"41527",\N
"8486","morētum","59268",\N,"28371",\N
"8487","morbus","59269",\N,"28355",\N
"8488","mercēs","59461",\N,"27493",\N
"8489","imbractum","59477",\N,\N,\N
"8490","mōtus","59689",\N,"28451",\N
"8491","mūcor","59723",\N,"28469",\N
"8492","mūtus","60188",\N,"28849",\N
"8493","muttō","60334",\N,"28833",\N
"8494","nāuigium","60424",\N,"29201",\N
"8495","nemus","60970",\N,"29350",\N
"8496","luscus","61262",\N,"26080",\N
"8497","nūdus","61341",\N,"29962",\N
"8498","optimus","61953",\N,"31379",\N
"8499","ornus","62069",\N,"31555",\N
"8500","pangō","62352",\N,"32130",\N
"8501","pānus","62410",\N,"32195",\N
"8502","pessum","62559",\N,"34189",\N
"8503","compes","62606",\N,"9137",\N
"8504","paeminōsus","62656",\N,"31869",\N
"8505","opīmus","62680",\N,"31275",\N
"8506","pīnsō","62858",\N,"34759",\N
"8507","pellō","63251",\N,"32897",\N
"8508","ōpilio","63255",\N,"31267",\N
"8509","puluis","63297",\N,"37825",\N
"8510","duplus","63324",\N,"14286",\N
"8511","palear","63366",\N,"31950",\N
"8512","pellīnus","63385",\N,"32890",\N
"8513","penetrō","63632",\N,"32947",\N
"8514","prīstinus","63928",\N,"36667",\N
"8515","prope","64130",\N,"37148",\N
"8516","prēlum","64396",\N,"36561",\N
"8517","perna","64641",\N,"33697",\N
"8518","petulans","64804",\N,"34263",\N
"8519","plectō","65228",\N,"35005",\N
"8520","plectō","65359",\N,"35005",\N
"8521","pōtus","65700",\N,"35662",\N
"8522","pōtus","65701",\N,"35662",\N
"8523","pūpus","66166",\N,"37872",\N
"8524","pussula","66199",\N,"37931",\N
"8525","pūteō","66261",\N,"37946",\N
"8526","regō","66537",\N,"39123",\N
"8527","ērigo","66538",\N,"15424",\N
"8528","rūgiō","67357",\N,"40142",\N
"8529","runcina","67509",\N,"40181",\N
"8530","Rutuli","67703",\N,"40255",\N
"8531","rūs","67811",\N,"40205",\N
"8532","ursus","67867",\N,"47816",\N
"8533","sācris","67990",\N,\N,\N
"8534","sanctus","68006",\N,"40638",\N
"8535","Samnītes","68336",\N,"40604",\N
"8536","sōlus","68402",\N,"42752",\N
"8537","seges","68616",\N,"41442",\N
"8538","situs","68829",\N,"42587",\N
"8539","cōnsul","69379",\N,"10178",\N
"8540","saltus","69408",\N,"40549",\N
"8541","sentīna","69540",\N,"41775",\N
"8542","senex","69915",\N,"41736",\N
"8543","sorbum","70110",\N,"42835",\N
"8544","sarpō","70171",\N,"40790",\N
"8545","sūtor","70427",\N,"45129",\N
"8546","concipilāre","71471",\N,\N,\N
"8547","circum","71698",\N,"7746",\N
"8548","cernō","72440",\N,"7197",\N
"8549","cūdō","72879",\N,"11255",\N
"8550","ligō","73414",\N,"25458",\N
"8551","sūra","74568",\N,"44990",\N
"8552","statuō","76104",\N,"43335",\N
"8553","stīpō","76698",\N,"43467",\N
"8554","strigōsus","77573",\N,"43617",\N
"8555","sterculīnum","77766",\N,"43411",\N
"8556","tudes","77886",\N,"47271",\N
"8557","suāuis","78237",\N,"43761",\N
"8558","sībilus","78312",\N,"42192",\N
"8559","sestus","78535",\N,"42115",\N
"8560","sŏpor","78762",\N,"42817",\N
"8561","surcellus","78887",\N,\N,\N
"8562","sūra","78888",\N,"44990",\N
"8563","sordes","79020",\N,"42838",\N
"8564","tābēscō","79045",\N,"45294",\N
"8565","tulam","79504",\N,"47295",\N
"8566","dētrīmentum","80106",\N,"12931",\N
"8567","tandem","81075",\N,"45415",\N
"8568","tremulus","81440",\N,"46874",\N
"8569","turdus","81647",\N,"47370",\N
"8570","tutubāre","81701",\N,"47453",\N
"8571","tū","81733",\N,"47247",\N
"8572","summus","82244",\N,"44580",\N
"8573","ualeō","82516",\N,"47996",\N
"8574","ūmectō","82910",\N,"47604",\N
"8575","ueia","82995",\N,\N,\N
"8576","uītis","83179",\N,"49017",\N
"8577","uitta","83182",\N,"49030",\N
"8578","uellō","84662",\N,"48227",\N
"8579","uarulus","85059",\N,\N,\N
"8580","rāmus","85980",\N,"38601",\N
"8581","uēr","86402",\N,"48347",\N
"8582","uītulor","86547",\N,"49037",\N
"8583","fidī","98",\N,"17426",\N
"8584","fulgeō","344",\N,"18162",\N
"8585","frēgī","424",\N,"17916",\N
"8586","fīerī","521",\N,"17438",\N
"8587","indulgeō","708",\N,"21990",\N
"8588","genuī","1454",\N,"18742",\N
"8589","glūpsī","1799",\N,"18864",\N
"8590","uenire","2049",\N,"48299",\N
"8591","uēnī","2053",\N,"48299",\N
"8592","edō","2321",\N,"14476",\N
"8593","edim","2323",\N,"14476",\N
"8594","est","2494",\N,"44529",\N
"8595","quaesō","2749",\N,"38191",\N
"8596","induī","2931",\N,"21996",\N
"8597","hauriō","2941",\N,"19437",\N
"8598","uergō","3137",\N,"48401",\N
"8599","olō","3187",\N,"31060",\N
"8600","mīxī","3270",\N,"27173",\N
"8601","careō","3628",\N,"6469",\N
"8602","cluere","3720",\N,"8277",\N
"8603","currō","3957",\N,"11460",\N
"8604","currere","3958",\N,"11460",\N
"8605","cupiō","4005",\N,"11391",\N
"8606","soluere","4836",\N,\N,\N
"8607","madēre","4893",\N,"26334",\N
"8608","mitat","5043",\N,"28026",\N
"8609","mūtō","5045",\N,"28833",\N
"8610","mandō","5280",\N,"26628",\N
"8611","pacīscor","5551",\N,"31826",\N
"8612","poposcī","6006",\N,"35509",\N
"8613","sedī","6308",\N,"41413",\N
"8614","fallō","6767",\N,"16869",\N
"8615","sternō","7551",\N,"43403",\N
"8616","sternō","7578",\N,"43403",\N
"8617","stupeō","7633",\N,"43689",\N
"8618","texō","7836",\N,"45996",\N
"8619","abstulās","7869",\N,"4250",\N
"8620","tetulī","7882",\N,"45978",\N
"8621","totondī","7962",\N,"46444",\N
"8622","torrēscō","8105",\N,"46524",\N
"8623","uult","8694",\N,"49125",\N
"8624","uortī","8889",\N,"48501",\N
"8625","uetuī","8926",\N,"48609",\N
"8626","fīsus","9181",\N,"17481",\N
"8627","lēuir","9886",\N,"25294",\N
"8628","datū","9980",\N,\N,\N
"8629","datiō","10064",\N,"11764",\N
"8630","diēs","10183",\N,"13215",\N
"8631","diēs","10211",\N,"13215",\N
"8632","interdius","10243",\N,"23218",\N
"8633","condere","10693",\N,"9555",\N
"8634","abdere","10694",\N,"48",\N
"8635","fictus","10834",\N,"17335",\N
"8636","genitor","11168",\N,"18634",\N
"8637","adgnātus","11264",\N,"1516",\N
"8638","gnātā","11279",\N,"18902",\N
"8639","nōtiō","11419",\N,"29836",\N
"8640","hostus","11542",\N,"20160",\N
"8641","bouem","11833",\N,"5317",\N
"8642","būcaeda","11835",\N,"5517",\N
"8643","hērem","12021",\N,"19673",\N
"8644","edō","12032",\N,"14476",\N
"8645","mediocris","13162",\N,"27097",\N
"8646","ouis","13759",\N,"31753",\N
"8647","stēlla","13935",\N,"43351",\N
"8648","sūcerdae","14810",\N,"44345",\N
"8649","leuis","15174",\N,"25295",\N
"8650","pedica","16395",\N,"32792",\N
"8651","coctus","16551",\N,"8432",\N
"8652","robosem","17036",\N,"40093",\N
"8653","sale","17174",\N,"40451",\N
"8654","praesidium","17327",\N,"36287",\N
"8655","tignum","17907",\N,"46274",\N
"8656","socrus","18430",\N,"42639",\N
"8657","exsomnis","18495",\N,"16491",\N
"8658","intentus","18692",\N,"23145",\N
"8659","terra","18846",\N,"45841",\N
"8660","trabs","18874",\N,"46570",\N
"8661","unda","18949",\N,"47651",\N
"8662","acēre","20141",\N,"417",\N
"8663","mediocris","20305",\N,"27097",\N
"8664","olitana","20427",\N,\N,\N
"8665","olitinata","20428",\N,\N,\N
"8666","alers","20496",\N,\N,\N
"8667","prōlētārius","20559",\N,"37005",\N
"8668","ungulus","21401",\N,"47713",\N
"8669","alers","21949",\N,\N,\N
"8670","ratiō","22004",\N,"38672",\N
"8671","unda","22907",\N,"47651",\N
"8672","ūrīnor","22976",\N,"47803",\N
"8673","Ostrogothae","23348",\N,"31710",\N
"8674","Austrogoti","23349",\N,\N,\N
"8675","ōlla","23391",\N,"31051",\N
"8676","hauriō","23473",\N,"19437",\N
"8677","fascināre","23553",\N,"16994",\N
"8678","dēbilis","23751",\N,"11805",\N
"8679","for","24275",\N,"17752",\N
"8680","diēs","24282",\N,"13215",\N
"8681","fastigium","24451",\N,"17017",\N
"8682","refūtō","24618",\N,"39084",\N
"8683","fulgeō","25381",\N,"18162",\N
"8684","forō","25960",\N,"17835",\N
"8685","fibrī","26081",\N,"17304",\N
"8686","fore","26691",\N,"17768",\N
"8687","perfungor","27020",\N,"33419",\N
"8688","fūcus","27488",\N,"18130",\N
"8689","fricō","27663",\N,"17991",\N
"8690","fundus","28034",\N,"18250",\N
"8691","lēuir","28290",\N,"25294",\N
"8692","duellum","28358",\N,"14191",\N
"8693","quidem","28433",\N,"38352",\N
"8694","diēs","28604",\N,"13215",\N
"8695","interdius","28626",\N,"23218",\N
"8696","causidicus","28804",\N,"6866",\N
"8697","decem","28953",\N,"11848",\N
"8698","dēnī","28954",\N,"12477",\N
"8699","decimus","29006",\N,"11907",\N
"8700","centēsimus","29041",\N,"7050",\N
"8701","indulgeō","29274",\N,"21990",\N
"8702","datiō","30795",\N,"11764",\N
"8703","duō","30829",\N,"14240",\N
"8704","duo","30981",\N,"14240",\N
"8705","effāfilātus","31265",\N,"14506",\N
"8706","abdere","31389",\N,"48",\N
"8707","condere","31390",\N,"9555",\N
"8708","fēcundus","31789",\N,"17115",\N
"8709","falx","32054",\N,"16886",\N
"8710","eis","33883",\N,"23980",\N
"8711","im","33886",\N,"20714",\N
"8712","ūnus","34170",\N,"47763",\N
"8713","edō","34236",\N,"14476",\N
"8714","itō","34696",\N,"24076",\N
"8715","lanx","35421",\N,"24733",\N
"8716","in","35560",\N,"21208",\N
"8717","interuias","35669",\N,\N,\N
"8718","interdius","35670",\N,"23218",\N
"8719","intestīnus","35677",\N,"23514",\N
"8720","nanctus","35859",\N,"29004",\N
"8721","ricinus","36806",\N,"39909",\N
"8722","ricinus","36807",\N,"39909",\N
"8723","est","37073",\N,"44529",\N
"8724","era","37245",\N,"15370",\N
"8725","ūbertās","37469",\N,"47509",\N
"8726","ganniō","37728",\N,"18476",\N
"8727","gibbus","37860",\N,"18737",\N
"8728","genitor","39012",\N,"18634",\N
"8729","ignōsco","39108",\N,"20551",\N
"8730","nōtiō","39166",\N,"29836",\N
"8731","nārrāre","39199",\N,"29047",\N
"8732","gerdius","40024",\N,"18673",\N
"8733","oculi","40703",\N,"30803",\N
"8734","grandō","40763",\N,"19038",\N
"8735","haesitāre","40967",\N,"19298",\N
"8736","cohors","42809",\N,"8552",\N
"8737","fallō","45352",\N,"16869",\N
"8738","furnus","45584",\N,"18318",\N
"8739","hā","45712",\N,"19231",\N
"8740","cassis","46514",\N,"6630",\N
"8741","callidus","46919",\N,"5996",\N
"8742","capula","47090",\N,"6402",\N
"8743","cassis","47446",\N,"6630",\N
"8744","casa","47447",\N,"6587",\N
"8745","callidus","48247",\N,"5996",\N
"8746","clāmō","48321",\N,"8091",\N
"8747","percontārī","49331",\N,"33171",\N
"8748","ceruus","49924",\N,"7251",\N
"8749","crēsco","49971",\N,"11021",\N
"8750","carius","50008",\N,\N,\N
"8751","currō","50288",\N,"11460",\N
"8752","cursus","50289",\N,"11474",\N
"8753","careō","50442",\N,"6469",\N
"8754","cubus","50626",\N,"11229",\N
"8755","cubō","50630",\N,"11228",\N
"8756","cauea","50845",\N,"6897",\N
"8757","cupiō","50997",\N,"11391",\N
"8758","clēmens","51225",\N,"8179",\N
"8759","clīuus","51228",\N,"8241",\N
"8760","cluō","51501",\N,"8277",\N
"8761","cluor","51553",\N,\N,\N
"8762","cluō","51599",\N,"8277",\N
"8763","cum","51919",\N,"11313",\N
"8764","culex","52548",\N,"11276",\N
"8765","quadrāgintā","53440",\N,"38083",\N
"8766","quom","53533",\N,"38499",\N
"8767","cum","53534",\N,"11313",\N
"8768","utra","53753",\N,"47869",\N
"8769","lārua","54088",\N,"24824",\N
"8770","lēx","54357",\N,"25306",\N
"8771","legūmen","54362",\N,"25081",\N
"8772","leuis","54517",\N,"25295",\N
"8773","lēuis","54668",\N,"25295",\N
"8774","lax","55358",\N,"25008",\N
"8775","laqueus","55359",\N,"24780",\N
"8776","lutum","55797",\N,"26120",\N
"8777","lūcerna","56281",\N,"25889",\N
"8778","illūstris","56295",\N,"20700",\N
"8779","māceria","56932",\N,"26252",\N
"8780","mētior","57258",\N,"27662",\N
"8781","moderāre","57396",\N,"28062",\N
"8782","mūtō","57994",\N,"28833",\N
"8783","mēns","58751",\N,"27422",\N
"8784","mēnstruus","59006",\N,"27435",\N
"8785","mandō","59066",\N,"26628",\N
"8786","marītus","59436",\N,"26828",\N
"8787","mandō","59530",\N,"26628",\N
"8788","muria","59619",\N,"28702",\N
"8789","mūcus","59722",\N,"28474",\N
"8790","mōlēs","59878",\N,"28135",\N
"8791","mūrex","60317",\N,"28699",\N
"8792","mūtō","60333",\N,"28833",\N
"8793","in","60565",\N,"21208",\N
"8794","nectō","60623",\N,"29269",\N
"8795","nūmen","61193",\N,"29998",\N
"8796","ēnsis","61440",\N,"15132",\N
"8797","ops","61947",\N,"31367",\N
"8798","Ops","61949",\N,"31367",\N
"8799","ōrō","61999",\N,"31556",\N
"8800","orbus","62012",\N,"31439",\N
"8801","ouis","62170",\N,"31753",\N
"8802","pedica","62603",\N,"32792",\N
"8803","pecten","62967",\N,"32729",\N
"8804","impleō","63129",\N,"21052",\N
"8805","plērus","63132",\N,"35024",\N
"8806","plēbēs","63135",\N,"34996",\N
"8807","pellis","63380",\N,"32895",\N
"8808","prīuus","63931",\N,"36687",\N
"8809","prōra","64154",\N,"37256",\N
"8810","porrō","64193",\N,"35467",\N
"8811","fariō","64502",\N,"16958",\N
"8812","patina","64708",\N,"32582",\N
"8813","putāre","64882",\N,"37959",\N
"8814","putāre","64894",\N,"37959",\N
"8815","pūgiō","64950",\N,"37729",\N
"8816","plaga","65178",\N,"34895",\N
"8817","plāga","65198",\N,"34895",\N
"8818","lancea","65224",\N,"24660",\N
"8819","Letauia","65243",\N,\N,\N
"8820","plaudō","65593",\N,"34977",\N
"8821","posterus","65778",\N,"35546",\N
"8822","pūssus","65881",\N,"37934",\N
"8823","prāuus","65895",\N,"36532",\N
"8824","prūrīre","66078",\N,"37527",\N
"8825","rēgīna","66549",\N,"39109",\N
"8826","rigidus","66553",\N,"39933",\N
"8827","ructō","67632",\N,"40108",\N
"8828","rūmis","67798",\N,"40167",\N
"8829","salix","68111",\N,"40496",\N
"8830","sānō","68133",\N,"40684",\N
"8831","nesapius","68141",\N,"29446",\N
"8832","suus","68300",\N,"45139",\N
"8833","solium","68499",\N,"42714",\N
"8834","salebra","69411",\N,"40452",\N
"8835","senēscō","69917",\N,"41735",\N
"8836","septem","70003",\N,"41820",\N
"8837","serum","70061",\N,"42016",\N
"8838","sorbus","70111",\N,"42836",\N
"8839","scintilla","70534",\N,"41099",\N
"8840","silex","70947",\N,"42336",\N
"8841","cappulāre","71470",\N,\N,\N
"8842","scōpiō","71525",\N,"41163",\N
"8843","scrūtor","72520",\N,"41264",\N
"8844","sūcerda","72551",\N,"44345",\N
"8845","spīnus","74650",\N,"43085",\N
"8846","spērō","74746",\N,"43021",\N
"8847","stabilis","76156",\N,"43250",\N
"8848","tīgnum","76599",\N,"46274",\N
"8849","stipula","76700",\N,"43469",\N
"8850","stēlla","77516",\N,"43351",\N
"8851","sternō","77668",\N,"43403",\N
"8852","strāmen","77670",\N,"43531",\N
"8853","stupeō","77927",\N,"43689",\N
"8854","socrus","78486",\N,"42639",\N
"8855","sonere","78678",\N,\N,\N
"8856","susurrus","78856",\N,"45124",\N
"8857","texō","79346",\N,"45996",\N
"8858","testa","79351",\N,"45901",\N
"8859","tēmulentus","79652",\N,"45690",\N
"8860","trībulum","80109",\N,"46911",\N
"8861","tormentum","80479",\N,"46496",\N
"8862","terra","80569",\N,"45841",\N
"8863","tullius","80736",\N,"47293",\N
"8864","Tullius","80738",\N,"47293",\N
"8865","obtūrō","80854",\N,"30577",\N
"8866","trabs","81244",\N,"46570",\N
"8867","sarcophagus","82001",\N,"40747",\N
"8868","truculentus","82006",\N,"47216",\N
"8869","ululāre","82153",\N,"47578",\N
"8870","ulula","82154",\N,"47573",\N
"8871","uārus","82330",\N,"48091",\N
"8872","uae","82453",\N,"47960",\N
"8873","uigil","82873",\N,"48742",\N
"8874","ūuidus","82902",\N,"47917",\N
"8875","uītex","83180",\N,"48992",\N
"8876","uicis","83750",\N,"48696",\N
"8877","Visurgis","83965",\N,"48974",\N
"8878","uulgus","84279",\N,"49240",\N
"8879","uapiō","84965",\N,\N,\N
"8880","uarus","85056",\N,"48091",\N
"8881","uergō","85209",\N,"48401",\N
"8882","uermina","85210",\N,"48423",\N
"8883","ueprēs","85334",\N,"48345",\N
"8884","uortex","85386",\N,"49218",\N
"8885","ueterīnus","86476",\N,"48602",\N
"8887","indulsī","712",\N,"21990",\N
"8888","dormiō","915",\N,"14077",\N
"8889","operire","2287",\N,"31214",\N
"8890","olēre","2775",\N,"904",\N
"8891","ambulāre","2798",\N,"2097",\N
"8892","unguō","2831",\N,"47714",\N
"8893","unguō","2832",\N,"47714",\N
"8894","cēueō","3817",\N,"7291",\N
"8895","micō","5031",\N,"27717",\N
"8896","moluī","5097",\N,"28176",\N
"8897","morior","5229",\N,"28384",\N
"8898","mergere","5264",\N,"27519",\N
"8899","mergere","5265",\N,"27519",\N
"8900","noceō","5416",\N,"29678",\N
"8901","pingō","5586",\N,"34733",\N
"8902","piget","5588",\N,"34668",\N
